Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2020122004001580,BBC,25,1,50,2548.0,127400.0
2020122004001475,BBC,25,34,20,2548.0,50960.0
2020122004001474,BBC,43,34,50,2550.0,127500.0
2020122004001473,BBC,14,34,10,2550.0,25500.0
2020122004001472,BBC,28,34,50,2550.0,127500.0
2020122004001471,BBC,45,34,10,2550.0,25500.0
2020122004001375,BBC,52,34,10,2552.0,25520.0
2020122004001280,BBC,34,44,10,2552.0,25520.0
2020122004001101,BBC,52,46,20,2551.0,51020.0
2020122004001100,BBC,42,46,20,2555.0,51100.0
2020122004001099,BBC,34,46,10,2555.0,25550.0
2020122004001470,BBC,13,34,10,2551.0,25510.0
2020122004001469,BBC,52,34,10,2552.0,25520.0
2020122004001468,BBC,34,34,10,2552.0,25520.0
2020122004001424,BBC,41,14,100,2551.0,255100.0
2020122004001377,BBC,38,34,10,2551.0,25510.0
2020122004001376,BBC,25,34,50,2552.0,127600.0
2020122004001162,CMF1,17,6,"2,000",9.93,19860.0
2020122004001598,GIC,38,6,20,550.0,11000.0
2020122004001597,GIC,38,6,100,550.0,55000.0
2020122004001596,GIC,45,6,50,550.0,27500.0
2020122004001595,GIC,5,6,20,550.0,11000.0
2020122004001594,GIC,3,6,100,550.0,55000.0
2020122004001593,GIC,57,6,43,550.0,23650.0
2020122004001112,GIC,11,51,10,555.0,5550.0
2020122004001110,GIC,11,29,10,555.0,5550.0
2020122004001109,GIC,11,44,10,555.0,5550.0
2020122004001105,GIC,11,17,10,555.0,5550.0
2020122004001104,GIC,11,13,10,555.0,5550.0
2020122004001102,GIC,11,29,10,555.0,5550.0
2020122004001136,GIC,34,58,10,556.0,5560.0
2020122004001135,GIC,39,29,10,555.0,5550.0
2020122004001123,GIC,39,48,10,555.0,5550.0
2020122004001122,GIC,11,34,10,555.0,5550.0
2020122004001119,GIC,11,29,10,555.0,5550.0
2020122004001115,GIC,11,41,10,555.0,5550.0
2020122004001156,GIC,57,6,15,558.0,8370.0
2020122004001151,GIC,34,49,10,556.0,5560.0
2020122004001146,GIC,34,36,10,556.0,5560.0
2020122004001144,GIC,34,32,10,556.0,5560.0
2020122004001142,GIC,29,45,100,558.0,55800.0
2020122004001138,GIC,34,47,10,556.0,5560.0
2020122004001163,GIC,11,4,10,554.0,5540.0
2020122004001161,GIC,29,6,10,555.0,5550.0
2020122004001160,GIC,28,6,200,555.0,111000.0
2020122004001159,GIC,39,6,80,555.0,44400.0
2020122004001158,GIC,34,6,200,556.0,111200.0
2020122004001157,GIC,34,6,150,556.0,83400.0
2020122004001178,GIC,13,58,10,554.0,5540.0
2020122004001174,GIC,13,28,10,554.0,5540.0
2020122004001173,GIC,13,56,10,554.0,5540.0
2020122004001172,GIC,13,1,40,554.0,22160.0
2020122004001171,GIC,45,1,50,554.0,27700.0
2020122004001170,GIC,11,1,10,554.0,5540.0
2020122004001196,GIC,13,52,10,554.0,5540.0
2020122004001193,GIC,13,29,10,554.0,5540.0
2020122004001187,GIC,28,6,250,555.0,138750.0
2020122004001186,GIC,13,41,10,554.0,5540.0
