Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2021030405013284,NIFRA,38,38,50,552.0,27600.0
2021030405013283,NIFRA,5,34,50,548.0,27400.0
2021030405013282,NIFRA,34,59,180,555.0,99900.0
2021030405013281,NIFRA,34,53,40,554.0,22160.0
2021030405013280,NIFRA,34,34,20,554.0,11080.0
2021030405013279,NIFRA,34,45,60,553.0,33180.0
2021030405012790,NIFRA,35,58,60,558.0,33480.0
2021030405012788,NIFRA,35,49,110,558.0,61380.0
2021030405012787,NIFRA,35,57,50,558.0,27900.0
2021030405012797,NIFRA,35,57,50,558.0,27900.0
2021030405012796,NIFRA,35,35,50,558.0,27900.0
2021030405012794,NIFRA,35,44,50,558.0,27900.0
2021030405012793,NIFRA,35,41,60,558.0,33480.0
2021030405012792,NIFRA,35,34,50,558.0,27900.0
2021030405012791,NIFRA,35,6,50,558.0,27900.0
2021030405012804,NIFRA,35,28,500,558.0,279000.0
2021030405012802,NIFRA,35,44,40,558.0,22320.0
2021030405012801,NIFRA,35,34,50,558.0,27900.0
2021030405012800,NIFRA,35,45,50,558.0,27900.0
2021030405012799,NIFRA,35,35,50,558.0,27900.0
2021030405012798,NIFRA,35,39,60,558.0,33480.0
2021030405012811,NIFRA,35,7,20,558.0,11160.0
2021030405012810,NIFRA,35,19,20,558.0,11160.0
2021030405012809,NIFRA,35,6,50,558.0,27900.0
2021030405012808,NIFRA,35,26,60,558.0,33480.0
2021030405012807,NIFRA,35,46,60,558.0,33480.0
2021030405012806,NIFRA,35,44,60,558.0,33480.0
2021030405012817,NIFRA,35,49,50,558.0,27900.0
2021030405012816,NIFRA,35,21,50,558.0,27900.0
2021030405012815,NIFRA,35,58,60,558.0,33480.0
2021030405012814,NIFRA,35,34,50,558.0,27900.0
2021030405012813,NIFRA,35,22,50,558.0,27900.0
2021030405012812,NIFRA,35,16,40,558.0,22320.0
2021030405012824,NIFRA,35,34,60,558.0,33480.0
2021030405012822,NIFRA,35,44,60,558.0,33480.0
2021030405012821,NIFRA,35,6,10,558.0,5580.0
2021030405012820,NIFRA,35,44,50,558.0,27900.0
2021030405012819,NIFRA,35,41,60,558.0,33480.0
2021030405012818,NIFRA,35,49,30,558.0,16740.0
2021030405012833,NIFRA,35,38,380,558.0,212040.0
2021030405012832,NIFRA,35,58,30,558.0,16740.0
2021030405012831,NIFRA,35,6,50,558.0,27900.0
2021030405012830,NIFRA,35,22,60,558.0,33480.0
2021030405012829,NIFRA,35,29,10,558.0,5580.0
2021030405012828,NIFRA,35,39,50,558.0,27900.0
2021030405012839,NIFRA,35,34,30,558.0,16740.0
2021030405012838,NIFRA,35,55,50,558.0,27900.0
2021030405012837,NIFRA,35,14,10,558.0,5580.0
2021030405012836,NIFRA,35,21,50,558.0,27900.0
2021030405012835,NIFRA,35,4,10,558.0,5580.0
2021030405012834,NIFRA,35,39,50,558.0,27900.0
2021030405012845,NIFRA,35,58,30,558.0,16740.0
2021030405012844,NIFRA,35,45,50,558.0,27900.0
2021030405012843,NIFRA,35,45,50,558.0,27900.0
2021030405012842,NIFRA,35,51,"1,000",558.0,558000.0
2021030405012841,NIFRA,35,44,50,558.0,27900.0
2021030405012840,NIFRA,35,34,10,558.0,5580.0
2021030405012852,NIFRA,58,32,40,558.0,22320.0
2021030405012851,NIFRA,58,1,50,558.0,27900.0
2021030405012850,NIFRA,41,8,50,558.0,27900.0
2021030405012849,NIFRA,19,8,10,558.0,5580.0
2021030405012848,NIFRA,35,21,30,558.0,16740.0
2021030405012847,NIFRA,35,57,50,558.0,27900.0
2021030405012858,NIFRA,1,38,30,558.0,16740.0
2021030405012857,NIFRA,1,25,40,558.0,22320.0
2021030405012856,NIFRA,1,45,60,558.0,33480.0
2021030405012855,NIFRA,1,54,10,558.0,5580.0
2021030405012854,NIFRA,1,44,60,558.0,33480.0
2021030405012853,NIFRA,1,32,10,558.0,5580.0
2021030405012864,NIFRA,1,59,50,558.0,27900.0
2021030405012863,NIFRA,1,8,40,558.0,22320.0
