Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2021011103014820,ALICL,19,43,100,972.0,97200.0
2021011103014675,ALICL,33,19,200,970.0,194000.0
2021011103014553,ALICL,54,19,100,972.0,97200.0
2021011103014658,BBC,56,6,10,2751.0,27510.0
2021011103014682,BFC,3,34,17,138.0,2346.0
2021011103014731,CBBL,35,11,10,1229.0,12290.0
2021011103014514,CBBL,49,16,500,1226.0,613000.0
2021011103014750,CFCL,33,26,114,179.0,20406.0
2021011103014749,CFCL,33,52,100,178.0,17800.0
2021011103014748,CFCL,33,45,326,178.0,58028.0
2021011103014747,CFCL,33,49,560,177.0,99120.0
2021011103014920,CIT,41,19,20,3462.0,69240.0
2021011103014908,CIT,29,19,20,3462.0,69240.0
2021011103014536,CIT,49,19,10,3462.0,34620.0
2021011103014528,CIT,21,19,10,3462.0,34620.0
2021011103014485,CIT,11,25,10,3465.0,34650.0
2021011103014846,CLBSL,6,38,10,900.0,9000.0
2021011103014845,CLBSL,6,38,50,900.0,45000.0
2021011103014844,CLBSL,46,38,10,900.0,9000.0
2021011103014843,CLBSL,10,38,80,900.0,72000.0
2021011103014712,CLBSL,10,28,100,900.0,90000.0
2021011103014573,CLBSL,10,49,320,900.0,288000.0
2021011103014824,CMF1,43,44,100,10.1,1010.0
2021011103014823,CMF1,43,45,100,10.0,1000.0
2021011103014687,CMF1,6,1,"2,000",9.96,19920.0
2021011103014686,CMF1,8,1,"1,000",9.96,9960.0
2021011103014907,CMF2,29,58,"1,000",10.05,10050.0
2021011103014906,CMF2,29,7,100,10.05,1005.0
2021011103014905,CMF2,29,7,100,10.05,1005.0
2021011103014904,CMF2,29,7,100,10.05,1005.0
2021011103014903,CMF2,29,14,"2,000",10.0,20000.0
2021011103014902,CMF2,29,21,250,9.95,2487.5
2021011103014901,CMF2,29,21,300,9.95,2985.0
2021011103014900,CMF2,29,49,250,9.95,2487.5
2021011103014848,DDBL,45,16,20,1468.0,29360.0
2021011103014835,DDBL,43,16,30,1468.0,44040.0
2021011103014822,DDBL,42,16,25,1468.0,36700.0
2021011103014821,DDBL,42,16,65,1468.0,95420.0
2021011103014793,DDBL,13,16,35,1468.0,51380.0
2021011103014792,DDBL,13,34,15,1468.0,22020.0
2021011103014783,DDBL,11,34,55,1468.0,80740.0
2021011103014711,DDBL,13,34,30,1468.0,44040.0
2021011103014710,DDBL,13,49,50,1468.0,73400.0
2021011103014877,EDBL,45,29,449,363.0,162987.0
2021011103014876,EDBL,45,28,"1,351",363.0,490413.0
2021011103014830,EDBL,28,41,100,363.0,36300.0
2021011103014829,EDBL,28,29,100,363.0,36300.0
2021011103014525,EDBL,47,19,200,362.0,72400.0
2021011103014524,EDBL,58,19,100,362.0,36200.0
2021011103014523,EDBL,41,19,50,362.0,18100.0
2021011103014522,EDBL,42,19,33,362.0,11946.0
2021011103014674,FMDBL,25,26,10,614.0,6140.0
2021011103014660,FMDBL,26,26,10,614.0,6140.0
2021011103014607,FMDBL,26,21,35,613.0,21455.0
2021011103014915,FOWAD,42,22,50,2278.0,113900.0
2021011103014914,FOWAD,22,22,50,2278.0,113900.0
2021011103014857,FOWAD,37,36,100,2280.0,228000.0
2021011103014855,FOWAD,55,22,20,2279.0,45580.0
2021011103014775,FOWAD,22,34,50,2278.0,113900.0
2021011103014774,FOWAD,45,34,30,2278.0,68340.0
2021011103014773,FOWAD,49,34,20,2279.0,45580.0
2021011103014531,FOWAD,20,25,16,2279.0,36464.0
2021011103014530,FOWAD,59,25,25,2279.0,56975.0
2021011103014959,GBBL,4,6,12,326.0,3912.0
2021011103014817,GBBL,4,6,50,326.0,16300.0
2021011103014785,GBBL,39,6,10,326.0,3260.0
2021011103014761,GBBL,35,4,292,323.0,94316.0
2021011103014760,GBBL,57,4,500,323.0,161500.0
2021011103014759,GBBL,57,4,150,323.0,48450.0
2021011103014752,GBBL,1,4,200,324.0,64800.0
2021011103014751,GBBL,28,4,"1,140",325.0,370500.0
2021011103014550,GBBL,28,33,860,325.0,279500.0
2021011103014549,GBBL,1,33,500,325.0,162500.0
2021011103014548,GBBL,44,33,500,325.0,162500.0
2021011103014547,GBBL,52,33,10,325.0,3250.0
2021011103014758,GBBL,45,4,29,323.0,9367.0
2021011103014757,GBBL,28,4,800,323.0,258400.0
2021011103014756,GBBL,35,4,"1,000",323.0,323000.0
2021011103014755,GBBL,21,4,230,324.0,74520.0
2021011103014754,GBBL,17,4,524,324.0,169776.0
2021011103014753,GBBL,14,4,135,324.0,43740.0
2021011103014962,GBLBS,34,22,50,600.0,30000.0
2021011103014899,GBLBS,38,36,68,599.0,40732.0
2021011103014858,GBLBS,1,22,50,600.0,30000.0
2021011103014739,GBLBS,38,36,10,599.0,5990.0
2021011103014738,GBLBS,26,36,50,599.0,29950.0
2021011103014737,GBLBS,53,36,40,599.0,23960.0
