Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2021030205010127,NIFRA,56,49,40,515.0,20600.0
2021030205010126,NIFRA,47,49,10,515.0,5150.0
2021030205010125,NIFRA,45,49,10,515.0,5150.0
2021030205010124,NIFRA,50,32,22,516.0,11352.0
2021030205010123,NIFRA,50,42,28,516.0,14448.0
2021030205010122,NIFRA,57,42,22,516.0,11352.0
2021030205009633,NIFRA,22,59,35,516.0,18060.0
2021030205009632,NIFRA,48,59,200,516.0,103200.0
2021030205009631,NIFRA,3,59,50,516.0,25800.0
2021030205009630,NIFRA,25,59,35,516.0,18060.0
2021030205009629,NIFRA,53,59,20,516.0,10320.0
2021030205009628,NIFRA,50,59,50,516.0,25800.0
2021030205009639,NIFRA,22,10,15,516.0,7740.0
2021030205009638,NIFRA,59,45,40,517.0,20680.0
2021030205009637,NIFRA,59,59,50,517.0,25850.0
2021030205009636,NIFRA,59,6,20,517.0,10340.0
2021030205009635,NIFRA,59,44,10,517.0,5170.0
2021030205009634,NIFRA,22,20,50,516.0,25800.0
2021030205009645,NIFRA,29,58,50,516.0,25800.0
2021030205009644,NIFRA,29,57,50,516.0,25800.0
2021030205009643,NIFRA,32,34,38,517.0,19646.0
2021030205009642,NIFRA,32,45,10,517.0,5170.0
2021030205009641,NIFRA,29,51,50,516.0,25800.0
2021030205009640,NIFRA,29,10,45,516.0,23220.0
2021030205009654,NIFRA,1,14,60,515.0,30900.0
2021030205009651,NIFRA,41,34,100,516.0,51600.0
2021030205009650,NIFRA,29,34,145,516.0,74820.0
2021030205009649,NIFRA,29,10,50,516.0,25800.0
2021030205009647,NIFRA,29,42,50,516.0,25800.0
2021030205009646,NIFRA,29,21,60,516.0,30960.0
2021030205009663,NIFRA,25,34,50,516.0,25800.0
2021030205009661,NIFRA,26,34,100,516.0,51600.0
2021030205009659,NIFRA,18,34,50,516.0,25800.0
2021030205009657,NIFRA,41,29,10,515.0,5150.0
2021030205009656,NIFRA,1,29,40,515.0,20600.0
2021030205009655,NIFRA,52,34,191,516.0,98556.0
2021030205009675,NIFRA,37,20,40,515.0,20600.0
2021030205009674,NIFRA,37,42,10,515.0,5150.0
2021030205009673,NIFRA,41,42,40,515.0,20600.0
2021030205009672,NIFRA,59,34,100,516.0,51600.0
2021030205009670,NIFRA,56,34,100,516.0,51600.0
2021030205009669,NIFRA,41,21,50,515.0,25750.0
2021030205009683,NIFRA,13,34,126,516.0,65016.0
2021030205009682,NIFRA,41,11,40,515.0,20600.0
2021030205009681,NIFRA,41,21,10,515.0,5150.0
2021030205009678,NIFRA,32,40,55,515.0,28325.0
2021030205009677,NIFRA,41,10,60,515.0,30900.0
2021030205009676,NIFRA,32,20,20,515.0,10300.0
2021030205009689,NIFRA,13,46,50,517.0,25850.0
2021030205009688,NIFRA,13,25,50,516.0,25800.0
2021030205009687,NIFRA,13,42,60,516.0,30960.0
2021030205009686,NIFRA,13,40,60,516.0,30960.0
2021030205009685,NIFRA,13,21,60,516.0,30960.0
2021030205009684,NIFRA,13,42,60,516.0,30960.0
2021030205009695,NIFRA,42,16,16,517.0,8272.0
2021030205009694,NIFRA,34,58,50,516.0,25800.0
2021030205009693,NIFRA,34,50,60,516.0,30960.0
2021030205009692,NIFRA,34,43,50,516.0,25800.0
2021030205009691,NIFRA,34,17,60,516.0,30960.0
2021030205009690,NIFRA,13,16,34,517.0,17578.0
2021030205009701,NIFRA,34,22,40,516.0,20640.0
2021030205009700,NIFRA,34,34,50,516.0,25800.0
2021030205009699,NIFRA,34,21,60,516.0,30960.0
2021030205009698,NIFRA,34,57,10,516.0,5160.0
2021030205009697,NIFRA,34,42,60,516.0,30960.0
2021030205009696,NIFRA,34,42,60,516.0,30960.0
2021030205009708,NIFRA,21,22,50,516.0,25800.0
2021030205009706,NIFRA,40,22,80,516.0,41280.0
2021030205009705,NIFRA,49,22,150,516.0,77400.0
2021030205009704,NIFRA,25,22,17,516.0,8772.0
2021030205009703,NIFRA,41,10,60,515.0,30900.0
2021030205009702,NIFRA,21,22,10,516.0,5160.0
2021030205009714,NIFRA,48,22,20,516.0,10320.0
2021030205009713,NIFRA,19,22,20,516.0,10320.0
2021030205009712,NIFRA,28,21,30,515.0,15450.0
2021030205009711,NIFRA,41,21,30,515.0,15450.0
2021030205009710,NIFRA,32,22,20,516.0,10320.0
2021030205009709,NIFRA,57,22,50,516.0,25800.0
2021030205009722,NIFRA,51,22,10,516.0,5160.0
2021030205009721,NIFRA,48,42,50,515.0,25750.0
2021030205009719,NIFRA,48,34,60,515.0,30900.0
2021030205009718,NIFRA,48,46,30,515.0,15450.0
2021030205009717,NIFRA,28,46,20,515.0,10300.0
2021030205009716,NIFRA,34,22,50,516.0,25800.0
2021030205009728,NIFRA,42,35,50,515.0,25750.0
2021030205009727,NIFRA,42,35,20,515.0,10300.0
2021030205009726,NIFRA,41,35,500,515.0,257500.0
2021030205009725,NIFRA,45,35,10,515.0,5150.0
2021030205009724,NIFRA,10,35,500,515.0,257500.0
2021030205009723,NIFRA,48,35,160,515.0,82400.0
2021030205009734,NIFRA,17,36,100,515.0,51500.0
2021030205009733,NIFRA,17,35,160,515.0,82400.0
2021030205009732,NIFRA,37,35,100,515.0,51500.0
2021030205009731,NIFRA,39,35,800,515.0,412000.0
2021030205009730,NIFRA,45,35,100,515.0,51500.0
2021030205009729,NIFRA,55,35,100,515.0,51500.0
2021030205009740,NIFRA,17,38,50,515.0,25750.0
2021030205009739,NIFRA,17,42,60,515.0,30900.0
2021030205009738,NIFRA,16,22,500,516.0,258000.0
2021030205009737,NIFRA,17,55,50,515.0,25750.0
2021030205009736,NIFRA,37,22,50,516.0,25800.0
2021030205009735,NIFRA,17,10,50,515.0,25750.0
2021030205009746,NIFRA,45,35,20,515.0,10300.0
2021030205009745,NIFRA,45,40,50,515.0,25750.0
2021030205009744,NIFRA,57,22,50,516.0,25800.0
2021030205009743,NIFRA,58,22,10,516.0,5160.0
2021030205009742,NIFRA,45,38,30,515.0,15450.0
2021030205009741,NIFRA,17,38,30,515.0,15450.0
2021030205009752,NIFRA,41,46,45,515.0,23175.0
2021030205009751,NIFRA,46,46,15,515.0,7725.0
2021030205009750,NIFRA,35,46,70,515.0,36050.0
2021030205009749,NIFRA,49,46,70,515.0,36050.0
2021030205009748,NIFRA,49,10,50,515.0,25750.0
2021030205009747,NIFRA,49,35,30,515.0,15450.0
2021030205009758,NIFRA,1,25,50,515.0,25750.0
2021030205009757,NIFRA,3,22,10,516.0,5160.0
2021030205009756,NIFRA,17,22,20,516.0,10320.0
2021030205009755,NIFRA,1,52,30,515.0,15450.0
2021030205009754,NIFRA,1,36,60,515.0,30900.0
2021030205009753,NIFRA,41,48,5,515.0,2575.0
2021030205009764,NIFRA,25,50,7,515.0,3605.0
2021030205009763,NIFRA,58,50,33,515.0,16995.0
2021030205009762,NIFRA,25,3,10,515.0,5150.0
2021030205009761,NIFRA,56,3,500,515.0,257500.0
2021030205009760,NIFRA,57,3,40,515.0,20600.0
2021030205009759,NIFRA,57,25,10,515.0,5150.0
2021030205009772,NIFRA,34,38,500,515.0,257500.0
2021030205009771,NIFRA,29,38,40,515.0,20600.0
2021030205009768,NIFRA,29,55,60,515.0,30900.0
2021030205009767,NIFRA,29,1,50,515.0,25750.0
2021030205009766,NIFRA,29,10,50,515.0,25750.0
2021030205009765,NIFRA,25,22,25,516.0,12900.0
2021030205009778,NIFRA,56,38,450,515.0,231750.0
2021030205009777,NIFRA,34,38,40,515.0,20600.0
2021030205009776,NIFRA,57,38,500,515.0,257500.0
2021030205009775,NIFRA,36,38,50,515.0,25750.0
2021030205009774,NIFRA,44,38,100,515.0,51500.0
2021030205009773,NIFRA,14,38,100,515.0,51500.0
2021030205009787,NIFRA,6,10,50,514.0,25700.0
2021030205009783,NIFRA,6,44,30,514.0,15420.0
2021030205009782,NIFRA,58,8,97,515.0,49955.0
2021030205009781,NIFRA,28,8,10,515.0,5150.0
2021030205009780,NIFRA,58,22,10,516.0,5160.0
2021030205009779,NIFRA,56,26,50,515.0,25750.0
2021030205009793,NIFRA,39,44,50,514.0,25700.0
2021030205009792,NIFRA,39,52,195,514.0,100230.0
2021030205009791,NIFRA,58,52,35,514.0,17990.0
2021030205009790,NIFRA,49,52,200,514.0,102800.0
2021030205009789,NIFRA,6,52,70,514.0,35980.0
2021030205009788,NIFRA,6,29,50,514.0,25700.0
2021030205009801,NIFRA,39,52,60,514.0,30840.0
2021030205009800,NIFRA,39,10,60,514.0,30840.0
2021030205009798,NIFRA,39,49,60,514.0,30840.0
2021030205009796,NIFRA,39,40,60,514.0,30840.0
2021030205009795,NIFRA,6,8,"2,000",515.0,1030000.0
2021030205009794,NIFRA,11,8,100,515.0,51500.0
2021030205009808,NIFRA,39,48,60,514.0,30840.0
2021030205009807,NIFRA,57,1,50,515.0,25750.0
2021030205009806,NIFRA,39,1,60,514.0,30840.0
2021030205009805,NIFRA,39,39,50,514.0,25700.0
2021030205009804,NIFRA,39,4,50,514.0,25700.0
2021030205009802,NIFRA,39,34,50,514.0,25700.0
2021030205009816,NIFRA,39,57,50,514.0,25700.0
2021030205009815,NIFRA,14,16,50,515.0,25750.0
2021030205009814,NIFRA,14,49,50,515.0,25750.0
2021030205009813,NIFRA,39,25,60,514.0,30840.0
2021030205009812,NIFRA,39,3,50,514.0,25700.0
2021030205009809,NIFRA,39,54,60,514.0,30840.0
2021030205009824,NIFRA,42,3,10,514.0,5140.0
2021030205009823,NIFRA,14,3,15,514.0,7710.0
2021030205009820,NIFRA,39,38,15,515.0,7725.0
2021030205009819,NIFRA,14,35,50,514.0,25700.0
2021030205009818,NIFRA,14,21,35,514.0,17990.0
2021030205009817,NIFRA,39,21,25,514.0,12850.0
2021030205009830,NIFRA,59,58,15,514.0,7710.0
2021030205009829,NIFRA,59,39,60,514.0,30840.0
2021030205009828,NIFRA,59,26,25,514.0,12850.0
2021030205009827,NIFRA,59,26,25,514.0,12850.0
2021030205009826,NIFRA,59,3,15,514.0,7710.0
2021030205009825,NIFRA,55,3,10,514.0,5140.0
2021030205009837,NIFRA,58,57,15,514.0,7710.0
2021030205009836,NIFRA,58,56,50,514.0,25700.0
2021030205009834,NIFRA,58,16,50,514.0,25700.0
2021030205009833,NIFRA,58,58,35,514.0,17990.0
2021030205009832,NIFRA,58,58,15,514.0,7710.0
2021030205009831,NIFRA,58,58,35,514.0,17990.0
2021030205009843,NIFRA,48,18,25,515.0,12875.0
2021030205009842,NIFRA,48,38,35,515.0,18025.0
2021030205009841,NIFRA,20,39,60,514.0,30840.0
2021030205009840,NIFRA,1,47,15,514.0,7710.0
2021030205009839,NIFRA,1,57,15,514.0,7710.0
2021030205009838,NIFRA,49,57,20,514.0,10280.0
2021030205009849,NIFRA,14,49,30,514.0,15420.0
2021030205009848,NIFRA,14,37,50,514.0,25700.0
2021030205009847,NIFRA,14,21,20,514.0,10280.0
2021030205009846,NIFRA,49,21,30,514.0,15420.0
2021030205009845,NIFRA,49,49,20,514.0,10280.0
2021030205009844,NIFRA,20,49,40,514.0,20560.0
2021030205009862,NIFRA,49,47,25,514.0,12850.0
2021030205009861,NIFRA,49,29,10,514.0,5140.0
2021030205009860,NIFRA,14,29,50,514.0,25700.0
2021030205009859,NIFRA,38,48,25,515.0,12875.0
2021030205009858,NIFRA,38,18,25,515.0,12875.0
2021030205009856,NIFRA,47,18,10,515.0,5150.0
2021030205009868,NIFRA,49,38,205,514.0,105370.0
2021030205009867,NIFRA,49,33,45,515.0,23175.0
2021030205009866,NIFRA,49,38,25,515.0,12875.0
2021030205009865,NIFRA,49,37,60,514.0,30840.0
2021030205009864,NIFRA,16,38,25,515.0,12875.0
2021030205009863,NIFRA,16,48,25,515.0,12875.0
2021030205009874,NIFRA,21,38,12,514.0,6168.0
2021030205009873,NIFRA,6,44,20,513.0,10260.0
