Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2021051205001304,MLBSL,4,43,10,4670.0,46700.0
2021051205001303,MLBSL,4,52,10,4670.0,46700.0
2021051205001302,MLBSL,4,57,50,4670.0,233500.0
2021051205001300,MLBSL,22,34,39,4665.0,181935.0
2021051205001297,MLBSL,39,34,25,4666.0,116650.0
2021051205001295,MLBSL,33,14,10,4669.0,46690.0
2021051205000814,MLBSL,4,35,10,4666.0,46660.0
2021051205000813,MLBSL,4,48,10,4666.0,46660.0
2021051205000836,MLBSL,47,58,10,4667.0,46670.0
2021051205000827,MLBSL,51,41,10,4666.0,46660.0
2021051205000824,MLBSL,34,58,10,4666.0,46660.0
2021051205000822,MLBSL,34,41,10,4666.0,46660.0
2021051205000818,MLBSL,7,44,10,4666.0,46660.0
2021051205000815,MLBSL,56,49,10,4665.0,46650.0
2021051205000844,MLBSL,39,58,10,4677.0,46770.0
2021051205000843,MLBSL,39,22,10,4676.0,46760.0
2021051205000842,MLBSL,39,42,10,4676.0,46760.0
2021051205000841,MLBSL,39,46,10,4675.0,46750.0
2021051205000840,MLBSL,39,35,10,4675.0,46750.0
2021051205000839,MLBSL,1,38,10,4670.0,46700.0
2021051205000870,MLBSL,42,37,10,4666.0,46660.0
2021051205000868,MLBSL,47,14,10,4666.0,46660.0
2021051205000867,MLBSL,4,47,10,4666.0,46660.0
2021051205000857,MLBSL,1,21,10,4670.0,46700.0
2021051205000853,MLBSL,1,29,10,4670.0,46700.0
2021051205000846,MLBSL,1,29,10,4670.0,46700.0
2021051205000923,MLBSL,45,34,10,4668.0,46680.0
2021051205000919,MLBSL,34,44,10,4668.0,46680.0
2021051205000917,MLBSL,59,46,10,4667.0,46670.0
2021051205000912,MLBSL,34,44,10,4666.0,46660.0
2021051205000903,MLBSL,17,39,10,4666.0,46660.0
2021051205000892,MLBSL,42,32,10,4666.0,46660.0
2021051205000941,MLBSL,39,32,10,4670.0,46700.0
2021051205000938,MLBSL,35,3,15,4670.0,70050.0
2021051205000933,MLBSL,34,43,10,4668.0,46680.0
2021051205000930,MLBSL,45,16,15,4670.0,70050.0
2021051205000929,MLBSL,45,39,10,4670.0,46700.0
2021051205000924,MLBSL,45,28,10,4669.0,46690.0
2021051205000954,MLBSL,49,42,10,4670.0,46700.0
2021051205000953,MLBSL,49,58,10,4670.0,46700.0
2021051205000945,MLBSL,39,3,10,4670.0,46700.0
2021051205000944,MLBSL,39,58,10,4670.0,46700.0
2021051205000943,MLBSL,39,57,10,4670.0,46700.0
2021051205000942,MLBSL,39,49,10,4670.0,46700.0
2021051205000981,MLBSL,56,58,10,4669.0,46690.0
2021051205000978,MLBSL,43,58,10,4669.0,46690.0
2021051205000969,MLBSL,45,57,10,4668.0,46680.0
2021051205000963,MLBSL,58,52,10,4670.0,46700.0
2021051205000959,MLBSL,25,3,10,4670.0,46700.0
2021051205000955,MLBSL,49,3,20,4670.0,93400.0
2021051205001045,MLBSL,57,58,10,4680.0,46800.0
2021051205001044,MLBSL,57,58,10,4679.0,46790.0
2021051205001043,MLBSL,57,35,10,4679.0,46790.0
