Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2021090705001773,JBLB,59,8,10,4760.0,47600.0
2021090705001767,JBLB,59,44,10,4760.0,47600.0
2021090705001766,JBLB,35,59,10,4760.0,47600.0
2021090705001762,JBLB,35,14,10,4760.0,47600.0
2021090705001761,JBLB,35,57,10,4760.0,47600.0
2021090705001760,JBLB,35,44,10,4760.0,47600.0
2021090705001288,JBLB,58,44,10,4725.0,47250.0
2021090705001283,JBLB,58,55,20,4735.0,94700.0
2021090705001280,JBLB,41,57,10,4725.0,47250.0
2021090705001279,JBLB,7,28,10,4725.0,47250.0
2021090705001277,JBLB,49,58,10,4725.1,47251.0
2021090705001274,JBLB,56,28,10,4726.0,47260.0
2021090705001304,JBLB,34,55,50,4711.0,235550.0
2021090705001303,JBLB,56,28,10,4713.8,47138.0
2021090705001302,JBLB,26,57,10,4715.0,47150.0
2021090705001296,JBLB,34,4,10,4725.0,47250.0
2021090705001295,JBLB,43,38,10,4720.0,47200.0
2021090705001293,JBLB,58,32,10,4720.1,47201.0
2021090705001310,JBLB,44,45,10,4707.0,47070.0
2021090705001309,JBLB,44,55,90,4707.0,423630.0
2021090705001308,JBLB,38,55,30,4710.0,141300.0
2021090705001307,JBLB,34,55,10,4710.0,47100.0
2021090705001306,JBLB,49,55,10,4710.0,47100.0
2021090705001305,JBLB,41,55,10,4710.0,47100.0
2021090705001322,JBLB,21,28,10,4705.0,47050.0
2021090705001320,JBLB,21,59,10,4705.0,47050.0
2021090705001319,JBLB,10,28,10,4705.0,47050.0
2021090705001318,JBLB,10,28,10,4705.0,47050.0
2021090705001315,JBLB,43,10,10,4707.0,47070.0
2021090705001313,JBLB,48,49,10,4707.0,47070.0
2021090705001335,JBLB,32,56,10,4706.0,47060.0
2021090705001333,JBLB,55,39,10,4706.1,47061.0
2021090705001327,JBLB,32,45,10,4706.0,47060.0
2021090705001326,JBLB,4,52,10,4706.0,47060.0
2021090705001324,JBLB,4,28,10,4706.0,47060.0
2021090705001323,JBLB,58,45,10,4710.0,47100.0
2021090705001350,JBLB,45,33,10,4708.0,47080.0
2021090705001345,JBLB,58,41,10,4715.0,47150.0
2021090705001343,JBLB,45,28,10,4708.0,47080.0
2021090705001340,JBLB,45,26,10,4707.9,47079.0
2021090705001338,JBLB,4,26,10,4706.0,47060.0
2021090705001337,JBLB,4,13,10,4706.0,47060.0
2021090705001366,JBLB,58,45,10,4716.0,47160.0
2021090705001365,JBLB,58,53,10,4716.0,47160.0
2021090705001363,JBLB,58,42,10,4715.4,47154.0
2021090705001362,JBLB,58,51,10,4715.0,47150.0
2021090705001361,JBLB,58,51,10,4715.0,47150.0
2021090705001358,JBLB,45,49,10,4708.0,47080.0
2021090705001404,JBLB,58,38,10,4720.0,47200.0
2021090705001403,JBLB,57,47,10,4720.0,47200.0
2021090705001397,JBLB,26,1,10,4717.0,47170.0
2021090705001384,JBLB,26,42,10,4717.0,47170.0
2021090705001373,JBLB,26,41,10,4717.0,47170.0
2021090705001368,JBLB,58,10,10,4716.0,47160.0
2021090705001418,JBLB,38,45,10,4730.0,47300.0
2021090705001417,JBLB,7,50,10,4730.0,47300.0
2021090705001412,JBLB,33,7,10,4725.0,47250.0
2021090705001407,JBLB,33,21,10,4725.0,47250.0
2021090705001406,JBLB,45,22,10,4725.0,47250.0
2021090705001405,JBLB,45,1,10,4725.0,47250.0
2021090705001425,JBLB,33,17,10,4725.0,47250.0
2021090705001423,JBLB,33,6,50,4725.0,236250.0
2021090705001422,JBLB,48,6,10,4732.0,47320.0
2021090705001421,JBLB,48,51,10,4731.0,47310.0
2021090705001420,JBLB,48,43,10,4730.0,47300.0
2021090705001419,JBLB,38,58,10,4730.0,47300.0
2021090705001439,JBLB,36,8,10,4720.0,47200.0
2021090705001431,JBLB,58,6,10,4720.0,47200.0
2021090705001430,JBLB,39,58,10,4721.0,47210.0
2021090705001429,JBLB,8,6,10,4725.0,47250.0
2021090705001427,JBLB,33,28,10,4725.0,47250.0
2021090705001426,JBLB,33,28,10,4725.0,47250.0
2021090705001461,JBLB,55,13,10,4711.3,47113.0
2021090705001459,JBLB,46,6,10,4711.1,47111.0
2021090705001458,JBLB,17,6,10,4712.0,47120.0
2021090705001456,JBLB,46,45,10,4711.1,47111.0
2021090705001455,JBLB,50,26,10,4711.2,47112.0
2021090705001451,JBLB,36,19,10,4720.0,47200.0
2021090705001472,JBLB,34,28,10,4710.2,47102.0
2021090705001469,JBLB,35,45,10,4711.0,47110.0
2021090705001466,JBLB,49,35,10,4711.0,47110.0
2021090705001464,JBLB,42,35,30,4711.0,141330.0
2021090705001463,JBLB,46,35,60,4711.1,282666.0
2021090705001462,JBLB,55,45,10,4711.3,47113.0
2021090705001483,JBLB,58,3,10,4711.0,47110.0
2021090705001482,JBLB,33,1,10,4710.0,47100.0
2021090705001481,JBLB,33,16,10,4710.0,47100.0
2021090705001479,JBLB,36,45,10,4711.0,47110.0
2021090705001475,JBLB,52,45,10,4711.0,47110.0
2021090705001474,JBLB,34,32,10,4710.2,47102.0
2021090705001494,JBLB,58,34,10,4725.0,47250.0
2021090705001493,JBLB,58,45,10,4725.0,47250.0
2021090705001490,JBLB,48,35,10,4720.0,47200.0
2021090705001489,JBLB,58,35,10,4711.0,47110.0
2021090705001485,JBLB,58,53,10,4711.0,47110.0
2021090705001484,JBLB,58,48,10,4711.0,47110.0
2021090705001504,JBLB,22,21,10,4730.1,47301.0
2021090705001503,JBLB,42,21,21,4735.0,99435.0
2021090705001498,JBLB,58,42,10,4730.0,47300.0
2021090705001497,JBLB,58,39,10,4730.0,47300.0
2021090705001496,JBLB,58,53,10,4728.0,47280.0
2021090705001495,JBLB,58,21,10,4725.0,47250.0
2021090705001510,JBLB,17,58,10,4750.0,47500.0
2021090705001509,JBLB,17,58,10,4740.0,47400.0
2021090705001508,JBLB,17,59,10,4740.0,47400.0
2021090705001507,JBLB,17,32,10,4740.0,47400.0
2021090705001506,JBLB,34,45,10,4740.0,47400.0
2021090705001505,JBLB,58,21,29,4730.0,137170.0
2021090705001522,JBLB,17,21,10,4750.0,47500.0
2021090705001521,JBLB,17,46,10,4750.0,47500.0
2021090705001520,JBLB,17,8,10,4750.0,47500.0
2021090705001519,JBLB,17,59,10,4750.0,47500.0
2021090705001518,JBLB,17,19,10,4750.0,47500.0
2021090705001511,JBLB,17,36,10,4750.0,47500.0
2021090705001530,JBLB,28,6,10,4775.0,47750.0
2021090705001529,JBLB,28,54,10,4775.0,47750.0
2021090705001528,JBLB,28,17,10,4774.0,47740.0
2021090705001527,JBLB,28,32,10,4750.0,47500.0
2021090705001526,JBLB,28,52,10,4750.0,47500.0
2021090705001525,JBLB,28,49,10,4750.0,47500.0
2021090705001540,JBLB,36,34,20,4789.0,95780.0
2021090705001536,JBLB,58,38,10,4730.0,47300.0
2021090705001534,JBLB,28,54,10,4790.0,47900.0
2021090705001533,JBLB,28,22,10,4789.0,47890.0
2021090705001532,JBLB,28,10,10,4789.0,47890.0
2021090705001531,JBLB,28,48,10,4775.0,47750.0
2021090705001546,JBLB,36,13,10,4800.0,48000.0
2021090705001545,JBLB,36,50,10,4800.0,48000.0
2021090705001544,JBLB,36,35,10,4799.0,47990.0
2021090705001543,JBLB,36,26,10,4799.0,47990.0
2021090705001542,JBLB,36,3,10,4790.0,47900.0
2021090705001541,JBLB,36,41,10,4790.0,47900.0
2021090705001555,JBLB,28,53,10,4780.0,47800.0
2021090705001554,JBLB,28,4,10,4775.0,47750.0
2021090705001553,JBLB,48,56,10,4730.0,47300.0
2021090705001549,JBLB,52,57,10,4730.0,47300.0
2021090705001548,JBLB,36,49,10,4800.0,48000.0
2021090705001547,JBLB,36,45,10,4800.0,48000.0
2021090705001576,JBLB,48,14,10,4735.0,47350.0
2021090705001573,JBLB,34,34,10,4731.0,47310.0
2021090705001572,JBLB,58,45,20,4784.0,95680.0
2021090705001570,JBLB,34,7,10,4731.0,47310.0
2021090705001557,JBLB,28,29,10,4785.0,47850.0
