Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2021011303020410,ALBSL,21,54,11,1285.0,14135.0
2021011303020199,ALBSL,21,13,22,1285.0,28270.0
2021011303020141,ALBSL,21,25,11,1285.0,14135.0
2021011303020012,ALICL,4,20,100,1037.0,103700.0
2021011303020001,ALICL,59,41,20,1040.0,20800.0
2021011303020000,ALICL,59,5,480,1040.0,499200.0
2021011303020321,BFC,34,46,50,147.0,7350.0
2021011303020233,BFC,34,46,379,147.0,55713.0
2021011303020454,CBBL,13,59,104,1276.0,132704.0
2021011303020431,CBBL,13,37,200,1276.0,255200.0
2021011303020428,CBBL,54,49,20,1277.0,25540.0
2021011303020211,CBBL,54,14,80,1276.0,102080.0
2021011303020180,CBBL,21,17,30,1275.0,38250.0
2021011303020179,CBBL,21,39,59,1275.0,75225.0
2021011303020109,CBBL,50,39,41,1275.0,52275.0
2021011303020108,CBBL,50,51,59,1274.0,75166.0
2021011303020003,CBBL,4,44,100,1274.0,127400.0
2021011303020204,CFCL,45,21,100,196.0,19600.0
2021011303020129,CFCL,39,28,10,197.0,1970.0
2021011303020081,CFCL,45,41,"1,100",196.0,215600.0
2021011303020034,CFCL,16,28,"4,077",197.0,803169.0
2021011303020033,CFCL,16,49,100,197.0,19700.0
2021011303020032,CFCL,16,20,128,197.0,25216.0
2021011303020031,CFCL,16,39,695,197.0,136915.0
2021011303020355,CIT,55,25,160,3440.0,550400.0
2021011303020354,CIT,8,25,20,3441.0,68820.0
2021011303020353,CIT,6,25,20,3442.0,68840.0
2021011303020309,CIT,55,55,25,3440.0,86000.0
2021011303020215,CIT,41,50,14,3443.0,48202.0
2021011303020214,CIT,41,39,34,3442.0,117028.0
2021011303020411,CMF1,35,16,"1,900",10.0,19000.0
2021011303020350,DDBL,45,48,100,1480.0,148000.0
2021011303020202,DDBL,17,11,30,1477.0,44310.0
2021011303020144,DDBL,21,11,100,1477.0,147700.0
2021011303020128,DDBL,55,11,300,1477.0,443100.0
2021011303020127,DDBL,54,11,10,1477.0,14770.0
2021011303020126,DDBL,51,11,67,1477.0,98959.0
2021011303020125,DDBL,47,11,100,1477.0,147700.0
2021011303020124,DDBL,51,11,20,1478.0,29560.0
2021011303020123,DDBL,4,11,100,1478.0,147800.0
2021011303020122,DDBL,54,11,10,1478.0,14780.0
2021011303020419,EDBL,14,39,425,372.0,158100.0
2021011303020418,EDBL,14,39,200,372.0,74400.0
2021011303020337,EDBL,16,6,60,373.0,22380.0
2021011303020417,EDBL,29,39,20,373.0,7460.0
2021011303020416,EDBL,58,39,100,373.0,37300.0
2021011303020415,EDBL,58,39,60,373.0,22380.0
2021011303020340,EDBL,58,6,140,373.0,52220.0
2021011303020339,EDBL,14,6,200,373.0,74600.0
2021011303020338,EDBL,6,6,100,373.0,37300.0
2021011303020430,FMDBL,17,46,34,695.0,23630.0
2021011303020429,FMDBL,57,46,166,695.0,115370.0
2021011303020111,FOWAD,13,45,300,2315.0,694500.0
2021011303020110,FOWAD,13,44,10,2315.0,23150.0
2021011303020393,GBBL,4,4,10,325.0,3250.0
2021011303020373,GBBL,25,4,30,325.0,9750.0
2021011303020372,GBBL,51,4,286,325.0,92950.0
2021011303020371,GBBL,34,4,500,325.0,162500.0
2021011303020469,GBLBS,56,26,50,657.0,32850.0
2021011303020365,GBLBS,56,51,200,655.0,131000.0
2021011303020364,GBLBS,56,57,50,655.0,32750.0
2021011303020363,GBLBS,56,58,70,655.0,45850.0
2021011303020362,GBLBS,56,25,15,654.0,9810.0
2021011303020351,GBLBS,57,29,470,650.0,305500.0
2021011303020023,GBLBS,49,49,25,651.0,16275.0
2021011303020022,GBLBS,36,49,100,651.0,65100.0
2021011303020015,GBLBS,46,25,300,652.0,195600.0
2021011303020014,GBLBS,41,25,100,653.0,65300.0
2021011303020013,GBLBS,29,25,10,653.0,6530.0
2021011303020099,GBLBS,39,56,94,650.0,61100.0
2021011303020098,GBLBS,49,56,150,651.0,97650.0
2021011303020077,GBLBS,57,25,15,652.0,9780.0
2021011303020026,GBLBS,49,49,350,651.0,227850.0
2021011303020025,GBLBS,26,49,80,651.0,52080.0
2021011303020024,GBLBS,1,49,300,651.0,195300.0
2021011303020113,GBLBS,57,25,30,652.0,19560.0
2021011303020104,GBLBS,10,56,56,649.0,36344.0
2021011303020103,GBLBS,34,56,30,650.0,19500.0
2021011303020102,GBLBS,41,56,20,650.0,13000.0
2021011303020101,GBLBS,41,56,50,650.0,32500.0
2021011303020100,GBLBS,51,56,100,650.0,65000.0
2021011303020336,GBLBS,10,21,100,649.0,64900.0
2021011303020219,GBLBS,56,29,30,650.0,19500.0
2021011303020146,GBLBS,55,25,45,652.0,29340.0
2021011303020145,GBLBS,55,25,100,650.0,65000.0
2021011303020143,GBLBS,56,25,400,650.0,260000.0
2021011303020142,GBLBS,56,48,600,650.0,390000.0
2021011303020030,GFCL,48,5,400,224.0,89600.0
2021011303020029,GFCL,48,35,100,224.0,22400.0
2021011303020456,GLICL,6,55,100,664.0,66400.0
