Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2021050405002308,MLBSL,17,47,10,4158.0,41580.0
2021050405002144,MLBSL,17,50,10,4158.0,41580.0
2021050405001981,MLBSL,17,49,10,4158.0,41580.0
2021050405001937,MLBSL,17,42,10,4158.0,41580.0
2021050405002428,NICLBSL,3,43,60,1809.0,108540.0
2021050405002427,NICLBSL,46,43,70,1809.0,126630.0
2021050405002426,NICLBSL,59,36,10,1809.0,18090.0
2021050405002425,NICLBSL,45,56,10,1810.0,18100.0
2021050405002424,NICLBSL,45,56,10,1810.0,18100.0
2021050405002423,NICLBSL,45,38,20,1810.0,36200.0
2021050405001930,NICLBSL,35,52,10,1806.0,18060.0
2021050405001929,NICLBSL,13,36,10,1806.0,18060.0
2021050405001936,NICLBSL,42,45,10,1808.0,18080.0
2021050405001935,NICLBSL,42,38,20,1808.0,36160.0
2021050405001934,NICLBSL,22,22,10,1809.0,18090.0
2021050405001933,NICLBSL,22,35,10,1809.0,18090.0
2021050405001932,NICLBSL,22,43,10,1809.0,18090.0
2021050405001931,NICLBSL,35,47,10,1806.0,18060.0
2021050405001944,NICLBSL,59,22,21,1809.0,37989.0
2021050405001943,NICLBSL,14,52,10,1807.0,18070.0
2021050405001942,NICLBSL,42,47,10,1808.0,18080.0
2021050405001941,NICLBSL,14,36,10,1807.0,18070.0
2021050405001940,NICLBSL,42,58,10,1808.0,18080.0
2021050405001938,NICLBSL,42,52,10,1808.0,18080.0
2021050405001950,NICLBSL,36,35,10,1810.0,18100.0
2021050405001949,NICLBSL,36,33,10,1810.0,18100.0
2021050405001948,NICLBSL,36,52,10,1810.0,18100.0
2021050405001947,NICLBSL,36,21,10,1810.0,18100.0
2021050405001946,NICLBSL,36,36,89,1810.0,161090.0
2021050405001945,NICLBSL,59,36,129,1810.0,233490.0
2021050405001956,NICLBSL,36,52,10,1810.0,18100.0
2021050405001955,NICLBSL,36,1,10,1810.0,18100.0
2021050405001954,NICLBSL,36,48,10,1810.0,18100.0
2021050405001953,NICLBSL,36,43,30,1810.0,54300.0
2021050405001952,NICLBSL,36,26,10,1810.0,18100.0
2021050405001951,NICLBSL,36,52,10,1810.0,18100.0
2021050405001962,NICLBSL,36,43,10,1810.0,18100.0
2021050405001961,NICLBSL,36,17,10,1810.0,18100.0
2021050405001960,NICLBSL,36,58,10,1810.0,18100.0
2021050405001959,NICLBSL,36,47,10,1810.0,18100.0
2021050405001958,NICLBSL,36,58,10,1810.0,18100.0
2021050405001957,NICLBSL,36,56,10,1810.0,18100.0
2021050405001968,NICLBSL,3,40,10,1812.0,18120.0
2021050405001967,NICLBSL,3,55,10,1811.0,18110.0
2021050405001966,NICLBSL,3,4,10,1811.0,18110.0
2021050405001965,NICLBSL,3,49,34,1810.0,61540.0
2021050405001964,NICLBSL,36,49,21,1810.0,38010.0
2021050405001963,NICLBSL,36,52,10,1810.0,18100.0
2021050405001974,NICLBSL,58,53,14,1810.0,25340.0
2021050405001973,NICLBSL,42,53,30,1810.0,54300.0
2021050405001972,NICLBSL,3,53,56,1812.0,101472.0
2021050405001971,NICLBSL,3,17,10,1812.0,18120.0
2021050405001970,NICLBSL,3,41,20,1812.0,36240.0
2021050405001969,NICLBSL,3,42,100,1812.0,181200.0
2021050405001980,NICLBSL,46,28,10,1810.0,18100.0
2021050405001979,NICLBSL,58,33,16,1810.0,28960.0
2021050405001978,NICLBSL,58,57,10,1810.0,18100.0
2021050405001977,NICLBSL,58,42,10,1810.0,18100.0
2021050405001976,NICLBSL,58,40,100,1810.0,181000.0
2021050405001975,NICLBSL,58,34,50,1810.0,90500.0
2021050405001987,NICLBSL,42,45,100,1812.0,181200.0
2021050405001986,NICLBSL,17,48,10,1812.0,18120.0
2021050405001985,NICLBSL,17,47,20,1812.0,36240.0
2021050405001984,NICLBSL,14,47,10,1810.0,18100.0
2021050405001983,NICLBSL,14,36,10,1810.0,18100.0
2021050405001982,NICLBSL,14,58,10,1810.0,18100.0
2021050405001993,NICLBSL,19,25,10,1811.0,18110.0
2021050405001992,NICLBSL,14,40,10,1810.0,18100.0
2021050405001991,NICLBSL,14,47,10,1810.0,18100.0
2021050405001990,NICLBSL,14,36,10,1810.0,18100.0
2021050405001989,NICLBSL,14,56,10,1810.0,18100.0
2021050405001988,NICLBSL,14,45,41,1810.0,74210.0
2021050405001999,NICLBSL,19,47,10,1814.0,18140.0
2021050405001998,NICLBSL,19,47,20,1814.0,36280.0
2021050405001997,NICLBSL,19,17,20,1813.0,36260.0
2021050405001996,NICLBSL,19,17,10,1813.0,18130.0
2021050405001995,NICLBSL,19,17,10,1813.0,18130.0
2021050405001994,NICLBSL,19,38,10,1812.0,18120.0
2021050405002005,NICLBSL,14,40,10,1810.0,18100.0
2021050405002004,NICLBSL,14,38,10,1810.0,18100.0
2021050405002003,NICLBSL,14,49,10,1810.0,18100.0
2021050405002002,NICLBSL,14,49,10,1810.0,18100.0
2021050405002001,NICLBSL,14,40,10,1810.0,18100.0
2021050405002000,NICLBSL,14,49,10,1810.0,18100.0
2021050405002011,NICLBSL,22,56,10,1810.0,18100.0
2021050405002010,NICLBSL,25,56,10,1810.0,18100.0
2021050405002009,NICLBSL,25,57,10,1810.0,18100.0
2021050405002008,NICLBSL,25,40,10,1810.0,18100.0
2021050405002007,NICLBSL,25,59,10,1810.0,18100.0
2021050405002006,NICLBSL,25,47,10,1810.0,18100.0
2021050405002018,NICLBSL,47,53,10,1810.0,18100.0
2021050405002016,NICLBSL,22,48,10,1810.0,18100.0
2021050405002015,NICLBSL,22,3,20,1810.0,36200.0
2021050405002014,NICLBSL,22,40,10,1810.0,18100.0
2021050405002013,NICLBSL,38,21,30,1815.0,54450.0
2021050405002012,NICLBSL,38,16,20,1815.0,36300.0
2021050405002024,NICLBSL,45,52,20,1810.0,36200.0
2021050405002023,NICLBSL,45,21,10,1810.0,18100.0
2021050405002022,NICLBSL,32,38,10,1812.0,18120.0
2021050405002021,NICLBSL,45,49,10,1810.0,18100.0
2021050405002020,NICLBSL,45,57,10,1810.0,18100.0
2021050405002019,NICLBSL,47,55,10,1812.0,18120.0
2021050405002030,NICLBSL,29,17,10,1810.0,18100.0
2021050405002029,NICLBSL,29,11,10,1810.0,18100.0
2021050405002028,NICLBSL,29,33,10,1810.0,18100.0
2021050405002027,NICLBSL,29,43,40,1810.0,72400.0
2021050405002026,NICLBSL,45,43,100,1810.0,181000.0
2021050405002025,NICLBSL,49,43,50,1810.0,90500.0
2021050405002036,NICLBSL,55,45,10,1815.0,18150.0
2021050405002035,NICLBSL,55,48,10,1815.0,18150.0
2021050405002034,NICLBSL,55,32,10,1815.0,18150.0
2021050405002033,NICLBSL,55,56,10,1814.0,18140.0
2021050405002032,NICLBSL,55,57,100,1811.0,181100.0
2021050405002031,NICLBSL,29,56,10,1810.0,18100.0
2021050405002042,NICLBSL,55,58,10,1815.0,18150.0
2021050405002041,NICLBSL,55,36,10,1815.0,18150.0
2021050405002040,NICLBSL,55,26,10,1815.0,18150.0
2021050405002039,NICLBSL,55,19,10,1815.0,18150.0
2021050405002038,NICLBSL,55,58,10,1815.0,18150.0
2021050405002037,NICLBSL,55,26,10,1815.0,18150.0
2021050405002048,NICLBSL,29,39,10,1810.0,18100.0
2021050405002047,NICLBSL,29,1,10,1810.0,18100.0
2021050405002046,NICLBSL,29,33,10,1810.0,18100.0
2021050405002045,NICLBSL,29,4,10,1810.0,18100.0
2021050405002044,NICLBSL,58,32,10,1812.0,18120.0
