Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2021031705007507,CGH,14,21,10,1175.0,11750.0
2021031705007500,CGH,14,21,10,1175.0,11750.0
2021031705007492,CGH,14,21,10,1175.0,11750.0
2021031705007486,CGH,14,21,10,1175.0,11750.0
2021031705007485,CGH,14,22,10,1175.0,11750.0
2021031705007417,CGH,14,34,10,1175.0,11750.0
2021031705007252,CGH,14,50,10,1175.0,11750.0
2021031705007521,GLH,36,21,10,360.0,3600.0
2021031705007508,GLH,36,25,10,360.0,3600.0
2021031705007477,GLH,36,21,10,360.0,3600.0
2021031705007473,GLH,36,35,10,360.0,3600.0
2021031705007431,GLH,36,29,10,360.0,3600.0
2021031705007423,GLH,36,29,10,360.0,3600.0
2021031705007418,GLH,36,29,10,360.0,3600.0
2021031705007412,GLH,36,29,10,360.0,3600.0
2021031705007378,GLH,36,52,10,360.0,3600.0
2021031705007293,GLH,36,16,10,360.0,3600.0
2021031705007169,GLH,36,25,10,360.0,3600.0
2021031705007104,GLH,36,41,10,360.0,3600.0
2021031705007588,NIFRA,58,45,35,530.0,18550.0
2021031705007587,NIFRA,58,22,30,530.0,15900.0
2021031705007586,NIFRA,58,56,50,530.0,26500.0
2021031705007585,NIFRA,58,51,50,530.0,26500.0
2021031705007584,NIFRA,58,58,25,530.0,13250.0
2021031705007583,NIFRA,58,57,210,530.0,111300.0
2021031705007089,NIFRA,41,58,20,530.0,10600.0
2021031705007095,NIFRA,42,38,50,530.0,26500.0
2021031705007094,NIFRA,42,46,40,530.0,21200.0
2021031705007093,NIFRA,42,53,50,530.0,26500.0
2021031705007092,NIFRA,42,40,60,530.0,31800.0
2021031705007091,NIFRA,42,16,60,530.0,31800.0
2021031705007090,NIFRA,42,58,30,530.0,15900.0
2021031705007101,NIFRA,42,56,50,530.0,26500.0
2021031705007100,NIFRA,57,34,30,531.0,15930.0
2021031705007099,NIFRA,57,45,50,531.0,26550.0
2021031705007098,NIFRA,58,49,25,531.0,13275.0
2021031705007097,NIFRA,58,14,10,531.0,5310.0
2021031705007096,NIFRA,42,48,50,530.0,26500.0
