Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2021090905001675,JBLB,59,39,10,4599.0,45990.0
2021090905001666,JBLB,45,57,20,4595.0,91900.0
2021090905001662,JBLB,58,56,10,4590.0,45900.0
2021090905001661,JBLB,44,56,10,4590.0,45900.0
2021090905001660,JBLB,54,56,10,4590.0,45900.0
2021090905001659,JBLB,39,56,100,4590.0,459000.0
2021090905001187,JBLB,57,7,10,4610.0,46100.0
2021090905001186,JBLB,38,41,10,4611.0,46110.0
2021090905001183,JBLB,38,58,10,4611.0,46110.0
2021090905001182,JBLB,57,58,10,4610.0,46100.0
2021090905001178,JBLB,57,45,10,4610.0,46100.0
2021090905001194,JBLB,8,42,19,4608.0,87552.0
2021090905001193,JBLB,25,42,21,4610.0,96810.0
2021090905001192,JBLB,35,42,10,4610.0,46100.0
2021090905001191,JBLB,36,42,50,4610.0,230500.0
2021090905001190,JBLB,42,42,50,4610.0,230500.0
2021090905001189,JBLB,57,42,170,4610.0,783700.0
2021090905001202,JBLB,32,57,10,4607.0,46070.0
2021090905001200,JBLB,8,57,50,4607.0,230350.0
2021090905001199,JBLB,53,57,30,4607.0,138210.0
2021090905001198,JBLB,8,57,40,4608.0,184320.0
2021090905001196,JBLB,36,50,5,4620.0,23100.0
2021090905001195,JBLB,8,29,10,4608.0,46080.0
2021090905001209,JBLB,39,13,10,4607.0,46070.0
2021090905001208,JBLB,14,45,10,4609.0,46090.0
2021090905001206,JBLB,45,45,10,4609.0,46090.0
2021090905001205,JBLB,45,49,10,4609.0,46090.0
2021090905001204,JBLB,45,26,10,4609.0,46090.0
2021090905001203,JBLB,39,36,10,4607.0,46070.0
2021090905001215,JBLB,43,42,10,4605.0,46050.0
2021090905001214,JBLB,42,42,15,4606.0,69090.0
2021090905001213,JBLB,26,42,10,4606.0,46060.0
2021090905001212,JBLB,8,42,50,4606.0,230300.0
2021090905001211,JBLB,47,42,10,4606.0,46060.0
2021090905001210,JBLB,39,42,80,4607.0,368560.0
2021090905001222,JBLB,5,32,10,4608.0,46080.0
2021090905001221,JBLB,5,6,10,4607.0,46070.0
2021090905001219,JBLB,55,42,40,4604.0,184160.0
2021090905001218,JBLB,42,42,10,4605.0,46050.0
2021090905001217,JBLB,54,42,20,4605.0,92100.0
2021090905001216,JBLB,14,42,50,4605.0,230250.0
2021090905001235,JBLB,26,3,10,4601.0,46010.0
2021090905001234,JBLB,54,3,10,4601.1,46011.0
