Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2021030905008545,CGH,48,4,10,731.0,7310.0
2021030905008537,CGH,48,6,10,731.0,7310.0
2021030905008465,CGH,48,38,10,731.0,7310.0
2021030905008447,CGH,48,42,10,731.0,7310.0
2021030905008364,CGH,48,6,10,731.0,7310.0
2021030905008345,CGH,48,6,10,731.0,7310.0
2021030905008327,CGH,48,42,10,731.0,7310.0
2021030905008297,CGH,48,38,10,731.0,7310.0
2021030905008653,NIFRA,41,42,40,532.0,21280.0
2021030905008652,NIFRA,41,35,20,532.0,10640.0
2021030905008651,NIFRA,35,35,20,532.0,10640.0
2021030905008650,NIFRA,42,50,10,533.0,5330.0
2021030905008649,NIFRA,6,58,5,532.0,2660.0
2021030905008648,NIFRA,6,21,20,532.0,10640.0
2021030905008161,NIFRA,34,34,10,532.0,5320.0
2021030905008160,NIFRA,34,45,50,532.0,26600.0
2021030905008157,NIFRA,53,16,5,531.0,2655.0
2021030905008156,NIFRA,53,22,50,531.0,26550.0
2021030905008168,NIFRA,32,7,860,531.0,456660.0
2021030905008167,NIFRA,32,43,30,531.0,15930.0
2021030905008166,NIFRA,32,53,60,531.0,31860.0
2021030905008165,NIFRA,32,42,10,531.0,5310.0
2021030905008163,NIFRA,32,36,40,531.0,21240.0
2021030905008162,NIFRA,34,36,40,532.0,21280.0
2021030905008178,NIFRA,45,42,60,530.0,31800.0
2021030905008175,NIFRA,45,6,60,530.0,31800.0
2021030905008174,NIFRA,45,20,60,530.0,31800.0
2021030905008173,NIFRA,45,57,50,530.0,26500.0
2021030905008170,NIFRA,21,7,10,531.0,5310.0
2021030905008169,NIFRA,6,7,50,531.0,26550.0
2021030905008185,NIFRA,1,7,100,531.0,53100.0
2021030905008184,NIFRA,45,58,50,530.0,26500.0
2021030905008183,NIFRA,55,7,500,531.0,265500.0
2021030905008181,NIFRA,45,45,50,530.0,26500.0
2021030905008180,NIFRA,45,28,50,530.0,26500.0
2021030905008179,NIFRA,45,21,50,530.0,26500.0
2021030905008192,NIFRA,45,33,60,530.0,31800.0
2021030905008191,NIFRA,45,20,60,530.0,31800.0
2021030905008190,NIFRA,45,44,60,530.0,31800.0
2021030905008189,NIFRA,45,47,60,530.0,31800.0
2021030905008187,NIFRA,45,28,60,530.0,31800.0
2021030905008186,NIFRA,45,7,50,530.0,26500.0
2021030905008198,NIFRA,8,7,50,531.0,26550.0
2021030905008197,NIFRA,56,7,50,531.0,26550.0
2021030905008196,NIFRA,45,33,100,530.0,53000.0
2021030905008195,NIFRA,45,58,30,530.0,15900.0
2021030905008194,NIFRA,45,42,50,530.0,26500.0
2021030905008193,NIFRA,45,45,50,530.0,26500.0
2021030905008204,NIFRA,45,54,60,530.0,31800.0
2021030905008203,NIFRA,45,49,50,530.0,26500.0
2021030905008202,NIFRA,45,44,50,530.0,26500.0
2021030905008201,NIFRA,45,58,50,530.0,26500.0
2021030905008200,NIFRA,45,34,10,530.0,5300.0
2021030905008199,NIFRA,45,57,50,530.0,26500.0
2021030905008211,NIFRA,6,58,50,530.0,26500.0
2021030905008210,NIFRA,7,58,43,530.0,22790.0
2021030905008209,NIFRA,29,47,50,530.0,26500.0
2021030905008208,NIFRA,7,20,60,530.0,31800.0
2021030905008206,NIFRA,7,6,397,530.0,210410.0
2021030905008205,NIFRA,45,6,103,530.0,54590.0
2021030905008217,NIFRA,6,28,43,530.0,22790.0
2021030905008216,NIFRA,6,58,20,530.0,10600.0
2021030905008215,NIFRA,6,58,237,530.0,125610.0
2021030905008214,NIFRA,38,58,100,530.0,53000.0
2021030905008213,NIFRA,7,58,50,530.0,26500.0
2021030905008212,NIFRA,32,58,20,530.0,10600.0
2021030905008223,NIFRA,47,44,60,530.0,31800.0
2021030905008222,NIFRA,47,1,32,530.0,16960.0
2021030905008221,NIFRA,26,1,50,530.0,26500.0
2021030905008220,NIFRA,19,1,50,530.0,26500.0
2021030905008219,NIFRA,26,1,43,530.0,22790.0
2021030905008218,NIFRA,26,28,17,530.0,9010.0
2021030905008230,NIFRA,42,51,50,530.0,26500.0
2021030905008228,NIFRA,42,44,60,530.0,31800.0
2021030905008227,NIFRA,42,58,60,530.0,31800.0
2021030905008226,NIFRA,42,51,152,530.0,80560.0
2021030905008225,NIFRA,10,51,50,530.0,26500.0
2021030905008224,NIFRA,47,51,158,530.0,83740.0
