Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2021032905022666,CGH,56,48,10,1930.0,19300.0
2021032905022663,CGH,18,29,10,1929.0,19290.0
2021032905022662,CGH,28,58,10,1930.0,19300.0
2021032905022660,CGH,28,3,10,1930.0,19300.0
2021032905022659,CGH,28,49,10,1930.0,19300.0
2021032905022657,CGH,28,57,10,1930.0,19300.0
2021032905022170,CGH,18,38,10,1925.0,19250.0
2021032905022169,CGH,4,29,5,1925.0,9625.0
2021032905022168,CGH,46,3,10,1927.0,19270.0
2021032905022167,CGH,18,17,10,1925.0,19250.0
2021032905022214,CGH,44,4,10,1926.0,19260.0
2021032905022209,CGH,44,56,10,1926.0,19260.0
2021032905022208,CGH,16,3,10,1927.0,19270.0
2021032905022204,CGH,44,58,10,1926.0,19260.0
2021032905022201,CGH,55,3,10,1927.0,19270.0
2021032905022188,CGH,18,21,10,1925.0,19250.0
2021032905022221,CGH,8,58,10,1927.0,19270.0
2021032905022220,CGH,8,28,10,1927.0,19270.0
2021032905022219,CGH,8,58,10,1927.0,19270.0
2021032905022218,CGH,8,3,10,1927.0,19270.0
2021032905022217,CGH,44,38,10,1926.0,19260.0
2021032905022216,CGH,44,3,20,1926.0,38520.0
2021032905022232,CGH,8,44,10,1927.0,19270.0
2021032905022231,CGH,8,38,10,1927.0,19270.0
2021032905022230,CGH,8,29,10,1927.0,19270.0
2021032905022229,CGH,8,21,10,1927.0,19270.0
2021032905022223,CGH,8,6,10,1927.0,19270.0
2021032905022222,CGH,6,52,10,1928.0,19280.0
2021032905022247,CGH,45,21,10,1928.0,19280.0
2021032905022246,CGH,45,39,10,1928.0,19280.0
2021032905022245,CGH,8,18,10,1927.0,19270.0
2021032905022244,CGH,46,1,10,1928.0,19280.0
2021032905022242,CGH,8,28,10,1927.0,19270.0
2021032905022233,CGH,8,39,10,1927.0,19270.0
2021032905022262,CGH,21,41,10,1928.0,19280.0
2021032905022259,CGH,21,50,10,1928.0,19280.0
2021032905022258,CGH,21,57,10,1928.0,19280.0
2021032905022252,CGH,21,41,10,1928.0,19280.0
2021032905022251,CGH,8,42,10,1927.0,19270.0
2021032905022248,CGH,8,25,10,1927.0,19270.0
2021032905022275,CGH,8,58,10,1927.0,19270.0
2021032905022274,CGH,8,34,10,1927.0,19270.0
2021032905022273,CGH,8,57,10,1927.0,19270.0
2021032905022272,CGH,8,16,10,1927.0,19270.0
2021032905022271,CGH,8,39,10,1927.0,19270.0
2021032905022265,CGH,8,26,10,1927.0,19270.0
2021032905022283,CGH,8,29,10,1927.0,19270.0
2021032905022281,CGH,8,32,10,1927.0,19270.0
2021032905022280,CGH,8,58,10,1927.0,19270.0
2021032905022278,CGH,55,39,10,1928.0,19280.0
2021032905022277,CGH,55,25,10,1928.0,19280.0
2021032905022276,CGH,8,37,10,1927.0,19270.0
