Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2021042105004340,JLI,3,20,10,826.0,8260.0
2021042105004333,JLI,3,29,10,826.0,8260.0
2021042105004327,JLI,3,10,10,826.0,8260.0
2021042105004320,JLI,3,39,10,826.0,8260.0
2021042105004315,JLI,3,10,10,826.0,8260.0
2021042105004311,JLI,3,54,10,826.0,8260.0
2021042105003842,JLI,3,57,10,826.0,8260.0
2021042105003902,JLI,3,36,10,826.0,8260.0
2021042105003894,JLI,3,45,10,826.0,8260.0
2021042105003866,JLI,3,14,10,826.0,8260.0
2021042105003865,JLI,3,42,10,826.0,8260.0
2021042105003863,JLI,3,16,10,826.0,8260.0
2021042105003855,JLI,3,49,10,826.0,8260.0
2021042105003935,JLI,3,48,10,826.0,8260.0
2021042105003929,JLI,3,33,10,826.0,8260.0
2021042105003922,JLI,3,45,10,826.0,8260.0
2021042105003921,JLI,3,14,10,826.0,8260.0
2021042105003910,JLI,3,16,10,826.0,8260.0
2021042105003906,JLI,3,39,10,826.0,8260.0
2021042105003963,JLI,3,16,10,826.0,8260.0
2021042105003958,JLI,3,45,10,826.0,8260.0
2021042105003957,JLI,3,32,10,826.0,8260.0
2021042105003953,JLI,3,8,10,826.0,8260.0
2021042105003952,JLI,3,7,10,826.0,8260.0
2021042105003939,JLI,3,36,10,826.0,8260.0
2021042105003984,JLI,3,59,10,826.0,8260.0
2021042105003977,JLI,3,44,10,826.0,8260.0
2021042105003976,JLI,3,7,10,826.0,8260.0
2021042105003975,JLI,3,7,10,826.0,8260.0
2021042105003973,JLI,3,32,10,826.0,8260.0
2021042105003971,JLI,3,58,10,826.0,8260.0
2021042105004013,JLI,3,59,10,826.0,8260.0
2021042105004012,JLI,3,16,10,826.0,8260.0
2021042105004010,JLI,3,58,10,826.0,8260.0
2021042105003997,JLI,3,58,10,826.0,8260.0
2021042105003988,JLI,3,57,10,826.0,8260.0
2021042105003987,JLI,3,16,10,826.0,8260.0
2021042105004030,JLI,3,21,10,826.0,8260.0
2021042105004029,JLI,3,58,10,826.0,8260.0
2021042105004027,JLI,3,59,10,826.0,8260.0
2021042105004024,JLI,3,55,10,826.0,8260.0
2021042105004022,JLI,3,59,10,826.0,8260.0
2021042105004021,JLI,3,52,10,826.0,8260.0
2021042105004044,JLI,3,59,10,826.0,8260.0
2021042105004038,JLI,3,59,10,826.0,8260.0
2021042105004035,JLI,3,16,10,826.0,8260.0
2021042105004033,JLI,3,35,10,826.0,8260.0
2021042105004032,JLI,3,59,10,826.0,8260.0
2021042105004031,JLI,3,13,10,826.0,8260.0
2021042105004078,JLI,3,57,10,826.0,8260.0
2021042105004070,JLI,3,50,10,826.0,8260.0
2021042105004069,JLI,3,58,10,826.0,8260.0
2021042105004067,JLI,3,16,10,826.0,8260.0
2021042105004066,JLI,3,58,10,826.0,8260.0
2021042105004048,JLI,3,57,10,826.0,8260.0
2021042105004106,JLI,3,56,10,826.0,8260.0
2021042105004099,JLI,3,58,10,826.0,8260.0
2021042105004098,JLI,3,58,10,826.0,8260.0
2021042105004095,JLI,3,58,10,826.0,8260.0
2021042105004086,JLI,3,58,10,826.0,8260.0
2021042105004084,JLI,3,57,10,826.0,8260.0
2021042105004142,JLI,3,38,10,826.0,8260.0
2021042105004132,JLI,3,58,10,826.0,8260.0
2021042105004122,JLI,3,50,10,826.0,8260.0
2021042105004115,JLI,3,39,10,826.0,8260.0
2021042105004114,JLI,3,50,10,826.0,8260.0
2021042105004108,JLI,3,57,10,826.0,8260.0
2021042105004172,JLI,3,21,10,826.0,8260.0
2021042105004166,JLI,3,22,10,826.0,8260.0
2021042105004165,JLI,3,36,10,826.0,8260.0
2021042105004161,JLI,3,32,10,826.0,8260.0
2021042105004155,JLI,3,6,10,826.0,8260.0
2021042105004154,JLI,3,57,10,826.0,8260.0
2021042105004218,JLI,3,37,10,826.0,8260.0
2021042105004215,JLI,3,16,10,826.0,8260.0
2021042105004213,JLI,3,1,10,826.0,8260.0
2021042105004201,JLI,3,50,10,826.0,8260.0
2021042105004182,JLI,3,36,10,826.0,8260.0
2021042105004174,JLI,3,26,10,826.0,8260.0
2021042105004242,JLI,3,58,10,826.0,8260.0
2021042105004236,JLI,3,36,10,826.0,8260.0
2021042105004230,JLI,3,34,10,826.0,8260.0
2021042105004228,JLI,3,28,10,826.0,8260.0
2021042105004223,JLI,3,48,10,826.0,8260.0
2021042105004219,JLI,3,22,10,826.0,8260.0
2021042105004269,JLI,3,10,10,826.0,8260.0
2021042105004267,JLI,3,49,10,826.0,8260.0
2021042105004262,JLI,3,6,10,826.0,8260.0
2021042105004258,JLI,3,49,10,826.0,8260.0
2021042105004247,JLI,3,55,10,826.0,8260.0
2021042105004244,JLI,3,58,10,826.0,8260.0
2021042105004291,JLI,3,10,10,826.0,8260.0
2021042105004287,JLI,3,10,10,826.0,8260.0
2021042105004283,JLI,3,10,10,826.0,8260.0
2021042105004279,JLI,3,8,10,826.0,8260.0
2021042105004274,JLI,3,48,10,826.0,8260.0
2021042105004272,JLI,3,19,10,826.0,8260.0
2021042105004309,JLI,3,8,10,826.0,8260.0
2021042105004307,JLI,3,54,10,826.0,8260.0
2021042105004304,JLI,3,10,10,826.0,8260.0
2021042105004301,JLI,3,10,10,826.0,8260.0
2021042105004299,JLI,3,29,10,826.0,8260.0
2021042105004294,JLI,3,10,10,826.0,8260.0
2021042105004326,MLBSL,34,35,10,1766.0,17660.0
2021042105004110,MLBSL,34,58,10,1766.0,17660.0
2021042105004041,MLBSL,34,8,10,1766.0,17660.0
2021042105003927,MLBSL,34,38,10,1766.0,17660.0
2021042105004341,NICLBSL,45,47,10,1793.0,17930.0
2021042105004339,NICLBSL,45,8,10,1793.0,17930.0
2021042105004338,NICLBSL,45,19,10,1793.0,17930.0
2021042105004337,NICLBSL,3,13,100,1794.0,179400.0
2021042105004336,NICLBSL,45,3,10,1793.0,17930.0
2021042105004335,NICLBSL,45,11,10,1793.0,17930.0
2021042105003845,NICLBSL,54,49,10,1789.0,17890.0
2021042105003844,NICLBSL,54,58,20,1789.0,35780.0
2021042105003843,NICLBSL,35,44,10,1787.0,17870.0
2021042105003851,NICLBSL,38,41,11,1790.0,19690.0
2021042105003850,NICLBSL,54,10,10,1789.0,17890.0
2021042105003849,NICLBSL,54,44,10,1789.0,17890.0
2021042105003848,NICLBSL,54,21,10,1789.0,17890.0
2021042105003847,NICLBSL,54,52,10,1789.0,17890.0
2021042105003846,NICLBSL,54,29,10,1789.0,17890.0
2021042105003858,NICLBSL,54,59,20,1789.0,35780.0
2021042105003857,NICLBSL,54,44,10,1789.0,17890.0
2021042105003856,NICLBSL,54,58,10,1789.0,17890.0
2021042105003854,NICLBSL,35,1,51,1790.0,91290.0
2021042105003853,NICLBSL,13,41,20,1790.0,35800.0
2021042105003852,NICLBSL,54,44,10,1789.0,17890.0
