Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2021011803023191,ALICL,50,49,200,1115.0,223000.0
2021011803023161,ALICL,34,37,10,1116.0,11160.0
2021011803023132,ALICL,16,37,150,1116.0,167400.0
2021011803022957,ALICL,54,50,177,1110.0,196470.0
2021011803022956,ALICL,54,35,50,1110.0,55500.0
2021011803023313,BFC,57,40,900,155.0,139500.0
2021011803023312,BFC,57,22,100,155.0,15500.0
2021011803023114,BFC,48,40,75,155.0,11625.0
2021011803023113,BFC,48,26,25,155.0,3875.0
2021011803022980,BFC,48,35,100,154.0,15400.0
2021011803023400,CBBL,10,49,50,1387.0,69350.0
2021011803023325,CBBL,10,29,250,1387.0,346750.0
2021011803023265,CBBL,10,20,100,1387.0,138700.0
2021011803023262,CBBL,10,55,30,1387.0,41610.0
2021011803023224,CBBL,10,49,450,1387.0,624150.0
2021011803023223,CBBL,39,49,50,1387.0,69350.0
2021011803023137,CBBL,49,49,100,1388.0,138800.0
2021011803023136,CBBL,43,49,37,1388.0,51356.0
2021011803023135,CBBL,38,49,369,1388.0,512172.0
2021011803023396,CIT,54,56,10,3483.0,34830.0
2021011803023282,CIT,47,56,10,3483.0,34830.0
2021011803023183,CIT,5,22,20,3482.0,69640.0
2021011803023182,CIT,5,44,100,3482.0,348200.0
2021011803023181,CIT,5,58,40,3482.0,139280.0
2021011803023180,CIT,5,22,20,3482.0,69640.0
2021011803023104,CIT,39,35,30,3480.0,104400.0
2021011803022953,CIT,45,35,70,3480.0,243600.0
2021011803022952,CIT,45,14,30,3479.0,104370.0
2021011803023179,CIT,5,3,82,3481.0,285442.0
2021011803023178,CIT,5,28,10,3480.0,34800.0
2021011803023177,CIT,5,50,50,3480.0,174000.0
2021011803023176,CIT,5,6,172,3480.0,598560.0
2021011803023175,CIT,57,6,28,3480.0,97440.0
2021011803023162,CIT,3,35,30,3480.0,104400.0
2021011803023367,CORBL,47,21,250,412.0,103000.0
2021011803023370,DDBL,13,26,10,1680.0,16800.0
2021011803023369,DDBL,13,41,200,1680.0,336000.0
2021011803023368,DDBL,13,1,40,1680.0,67200.0
2021011803023359,DDBL,49,1,10,1680.0,16800.0
2021011803023358,DDBL,49,42,100,1680.0,168000.0
2021011803023357,DDBL,49,37,50,1680.0,84000.0
2021011803023054,DDBL,42,45,25,1679.0,41975.0
2021011803023053,DDBL,8,45,130,1679.0,218270.0
2021011803023023,DDBL,8,43,50,1679.0,83950.0
