Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2021022305011609,NIFRA,21,48,100,594.0,59400.0
2021022305011608,NIFRA,48,48,40,594.0,23760.0
2021022305011607,NIFRA,48,29,10,594.0,5940.0
2021022305011606,NIFRA,58,29,40,594.0,23760.0
2021022305011605,NIFRA,58,55,50,594.0,29700.0
2021022305011604,NIFRA,58,40,10,594.0,5940.0
2021022305011603,PLI,49,41,10,806.0,8060.0
2021022305011602,PLI,49,59,10,806.0,8060.0
2021022305011601,NIFRA,1,40,40,594.0,23760.0
2021022305011600,NIFRA,28,40,50,594.0,29700.0
2021022305011599,NIFRA,28,22,50,594.0,29700.0
2021022305011598,NIFRA,26,22,10,594.0,5940.0
2021022305011597,NIFRA,26,16,10,594.0,5940.0
2021022305011596,NIFRA,11,16,10,594.0,5940.0
2021022305011595,NIFRA,25,16,10,594.0,5940.0
2021022305011594,NIFRA,45,16,10,594.0,5940.0
2021022305011593,NIFRA,45,53,30,594.0,17820.0
2021022305011592,NIFRA,45,11,10,594.0,5940.0
2021022305011591,NIFRA,45,56,50,594.0,29700.0
2021022305011590,NIFRA,7,56,10,594.0,5940.0
2021022305011589,NIFRA,45,25,10,594.0,5940.0
2021022305011588,NIFRA,55,25,33,594.0,19602.0
2021022305011587,NIFRA,55,6,50,594.0,29700.0
2021022305011586,NIFRA,55,44,50,594.0,29700.0
2021022305011585,NIFRA,55,35,50,594.0,29700.0
2021022305011584,NIFRA,55,10,17,594.0,10098.0
2021022305011583,PLI,39,41,200,805.0,161000.0
2021022305011582,PLI,25,41,300,805.0,241500.0
2021022305011581,PLI,16,14,10,806.0,8060.0
2021022305011580,PLI,16,6,10,806.0,8060.0
2021022305011579,NIFRA,41,10,43,594.0,25542.0
2021022305011578,NIFRA,41,19,60,594.0,35640.0
2021022305011577,NIFRA,41,50,50,594.0,29700.0
2021022305011576,NIFRA,41,20,60,594.0,35640.0
2021022305011575,NIFRA,41,59,87,594.0,51678.0
2021022305011574,NIFRA,11,59,100,594.0,59400.0
2021022305011573,NIFRA,22,59,20,594.0,11880.0
2021022305011572,NIFRA,1,59,40,594.0,23760.0
