Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2021092905005598,JBLB,58,58,20,4090.0,81800.0
2021092905005586,JBLB,58,22,10,4090.0,40900.0
2021092905005585,JBLB,58,21,20,4090.0,81800.0
2021092905005584,JBLB,58,58,10,4090.0,40900.0
2021092905005107,JBLB,42,49,10,4041.0,40410.0
2021092905005102,JBLB,58,45,10,4015.0,40150.0
2021092905005099,JBLB,1,49,10,4030.0,40300.0
2021092905005115,JBLB,58,52,10,4015.0,40150.0
2021092905005111,JBLB,58,38,10,4015.0,40150.0
2021092905005109,JBLB,5,36,10,4041.0,40410.0
2021092905005133,JBLB,42,51,10,4030.0,40300.0
2021092905005148,JBLB,58,39,10,4046.0,40460.0
2021092905005147,JBLB,58,22,15,4045.0,60675.0
2021092905005146,JBLB,58,16,10,4045.0,40450.0
2021092905005145,JBLB,58,25,10,4042.0,40420.0
2021092905005144,JBLB,58,41,10,4041.0,40410.0
2021092905005156,JBLB,58,45,25,4047.0,101175.0
2021092905005155,JBLB,58,45,10,4046.0,40460.0
2021092905005154,JBLB,58,22,15,4045.0,60675.0
2021092905005150,JBLB,58,45,25,4047.0,101175.0
2021092905005149,JBLB,58,45,20,4046.0,80920.0
2021092905005158,JBLB,58,16,20,4050.0,81000.0
2021092905005157,JBLB,58,51,10,4049.0,40490.0
2021092905005179,JBLB,14,22,10,4050.0,40500.0
2021092905005178,JBLB,14,16,10,4050.0,40500.0
2021092905005185,JBLB,14,33,20,4050.0,81000.0
2021092905005184,JBLB,14,21,20,4050.0,81000.0
2021092905005183,JBLB,14,58,10,4050.0,40500.0
2021092905005182,JBLB,14,21,10,4050.0,40500.0
2021092905005181,JBLB,14,58,10,4050.0,40500.0
2021092905005180,JBLB,14,21,10,4050.0,40500.0
2021092905005223,JBLB,47,54,10,4017.0,40170.0
2021092905005231,JBLB,6,33,30,4050.0,121500.0
2021092905005230,JBLB,6,13,10,4045.0,40450.0
2021092905005229,JBLB,6,39,10,4045.0,40450.0
2021092905005228,JBLB,6,16,10,4045.0,40450.0
2021092905005227,JBLB,6,11,10,4041.0,40410.0
2021092905005226,JBLB,6,4,10,4040.0,40400.0
2021092905005265,JBLB,58,16,10,4050.9,40509.0
2021092905005272,JBLB,6,4,10,4050.0,40500.0
2021092905005269,JBLB,58,57,10,4067.9,40679.0
2021092905005268,JBLB,58,39,10,4067.0,40670.0
2021092905005267,JBLB,58,35,10,4065.8,40658.0
2021092905005266,JBLB,58,38,10,4064.0,40640.0
2021092905005273,JBLB,6,47,10,4050.0,40500.0
2021092905005315,JBLB,58,39,10,4040.0,40400.0
2021092905005325,JBLB,58,59,10,4018.0,40180.0
2021092905005350,JBLB,58,45,10,4018.0,40180.0
2021092905005339,JBLB,58,59,10,4018.0,40180.0
2021092905005355,JBLB,58,32,10,4045.0,40450.0
2021092905005360,JBLB,58,58,10,4018.0,40180.0
2021092905005393,JBLB,58,56,20,4050.0,81000.0
2021092905005392,JBLB,58,32,30,4045.0,121350.0
2021092905005381,JBLB,42,58,10,4020.0,40200.0
2021092905005399,JBLB,58,41,10,4070.0,40700.0
2021092905005398,JBLB,58,1,50,4070.0,203500.0
2021092905005397,JBLB,58,36,30,4069.0,122070.0
2021092905005396,JBLB,58,58,10,4050.0,40500.0
2021092905005395,JBLB,58,5,10,4050.0,40500.0
2021092905005394,JBLB,58,25,10,4050.0,40500.0
2021092905005421,JBLB,58,42,10,4070.0,40700.0
2021092905005482,JBLB,58,35,10,4077.9,40779.0
2021092905005472,JBLB,58,42,10,4070.0,40700.0
2021092905005502,JBLB,58,58,10,4070.0,40700.0
2021092905005489,JBLB,14,8,50,4080.0,204000.0
2021092905005488,JBLB,14,14,10,4080.0,40800.0
2021092905005487,JBLB,14,45,40,4075.0,163000.0
2021092905005486,JBLB,25,45,10,4077.9,40779.0
2021092905005562,JBLB,35,59,10,4072.0,40720.0
2021092905005558,JBLB,52,1,30,4075.0,122250.0
2021092905005511,JBLB,58,52,10,4070.0,40700.0
2021092905005571,JBLB,58,8,50,4080.0,204000.0
2021092905005570,JBLB,58,57,20,4079.9,81598.0
2021092905005569,JBLB,58,59,50,4075.0,203750.0
2021092905005568,JBLB,58,1,20,4075.0,81500.0
2021092905005563,JBLB,54,59,10,4071.0,40710.0
2021092905005577,JBLB,58,38,10,4089.0,40890.0
2021092905005576,JBLB,58,28,10,4089.0,40890.0
2021092905005575,JBLB,58,57,10,4081.0,40810.0
2021092905005574,JBLB,58,57,10,4081.0,40810.0
2021092905005573,JBLB,58,57,18,4080.0,73440.0
2021092905005572,JBLB,58,38,90,4080.0,367200.0
2021092905005583,JBLB,58,22,10,4090.0,40900.0
2021092905005582,JBLB,58,21,20,4090.0,81800.0
2021092905005581,JBLB,58,49,10,4090.0,40900.0
2021092905005580,JBLB,58,58,10,4090.0,40900.0
2021092905005579,JBLB,58,14,10,4090.0,40900.0
2021092905005578,JBLB,58,38,10,4090.0,40900.0
2021092905005596,MKLB,17,46,10,1927.0,19270.0
2021092905005595,MKLB,17,49,10,1927.0,19270.0
2021092905005591,MKLB,17,13,10,1927.0,19270.0
2021092905005590,MKLB,17,36,10,1927.0,19270.0
2021092905005589,MKLB,17,43,10,1927.0,19270.0
2021092905005587,MKLB,17,42,10,1927.0,19270.0
2021092905005101,MKLB,56,20,10,1681.0,16810.0
2021092905005100,MKLB,56,38,10,1681.0,16810.0
2021092905005116,MKLB,58,41,10,1690.0,16900.0
2021092905005114,MKLB,41,46,10,1681.6,16816.0
2021092905005113,MKLB,41,8,10,1681.6,16816.0
2021092905005112,MKLB,13,48,10,1681.5,16815.0
2021092905005106,MKLB,56,45,10,1681.0,16810.0
2021092905005104,MKLB,56,42,10,1681.0,16810.0
2021092905005122,MKLB,41,41,10,1681.6,16816.0
2021092905005121,MKLB,58,49,10,1695.0,16950.0
2021092905005120,MKLB,58,51,10,1695.0,16950.0
2021092905005119,MKLB,58,41,10,1695.0,16950.0
2021092905005118,MKLB,58,58,10,1690.0,16900.0
2021092905005117,MKLB,58,50,10,1690.0,16900.0
2021092905005141,MKLB,58,42,10,1696.0,16960.0
2021092905005140,MKLB,58,45,10,1696.0,16960.0
2021092905005139,MKLB,58,1,10,1695.2,16952.0
2021092905005138,MKLB,58,58,10,1695.0,16950.0
2021092905005137,MKLB,58,32,10,1690.0,16900.0
2021092905005136,MKLB,57,35,10,1682.0,16820.0
2021092905005176,MKLB,34,46,10,1682.0,16820.0
2021092905005175,MKLB,17,19,10,1696.0,16960.0
2021092905005174,MKLB,17,13,10,1696.0,16960.0
2021092905005159,MKLB,26,43,10,1690.0,16900.0
2021092905005153,MKLB,58,53,10,1695.0,16950.0
2021092905005151,MKLB,32,17,10,1690.0,16900.0
2021092905005193,MKLB,17,1,20,1699.0,33980.0
2021092905005192,MKLB,17,57,10,1699.0,16990.0
2021092905005191,MKLB,17,49,10,1698.0,16980.0
2021092905005190,MKLB,17,48,10,1698.0,16980.0
2021092905005189,MKLB,17,44,10,1697.0,16970.0
2021092905005188,MKLB,17,34,10,1690.0,16900.0
2021092905005203,MKLB,17,35,10,1690.0,16900.0
2021092905005202,MKLB,17,7,10,1690.0,16900.0
2021092905005199,MKLB,49,38,10,1683.0,16830.0
2021092905005196,MKLB,17,35,10,1700.0,17000.0
2021092905005195,MKLB,17,5,10,1699.4,16994.0
2021092905005194,MKLB,17,58,10,1699.0,16990.0
2021092905005212,MKLB,58,57,10,1696.0,16960.0
2021092905005211,MKLB,58,16,10,1696.0,16960.0
2021092905005209,MKLB,17,46,10,1695.0,16950.0
2021092905005208,MKLB,17,35,10,1695.0,16950.0
2021092905005207,MKLB,17,48,10,1695.0,16950.0
2021092905005204,MKLB,41,36,10,1682.1,16821.0
2021092905005236,MKLB,58,38,10,1700.0,17000.0
2021092905005235,MKLB,58,45,10,1700.0,17000.0
2021092905005234,MKLB,58,35,10,1700.0,17000.0
2021092905005233,MKLB,58,32,10,1700.0,17000.0
2021092905005216,MKLB,58,49,10,1696.0,16960.0
2021092905005214,MKLB,58,56,10,1696.0,16960.0
2021092905005242,MKLB,58,47,10,1700.0,17000.0
2021092905005241,MKLB,58,44,10,1700.0,17000.0
2021092905005240,MKLB,58,57,10,1700.0,17000.0
2021092905005239,MKLB,58,37,10,1700.0,17000.0
2021092905005238,MKLB,58,58,10,1700.0,17000.0
2021092905005237,MKLB,58,51,10,1700.0,17000.0
2021092905005248,MKLB,44,47,10,1700.0,17000.0
2021092905005247,MKLB,44,32,10,1700.0,17000.0
2021092905005246,MKLB,44,58,10,1700.0,17000.0
2021092905005245,MKLB,44,13,10,1700.0,17000.0
2021092905005244,MKLB,58,35,10,1700.0,17000.0
2021092905005243,MKLB,58,14,10,1700.0,17000.0
2021092905005254,MKLB,44,6,10,1700.0,17000.0
2021092905005253,MKLB,44,21,10,1700.0,17000.0
2021092905005252,MKLB,44,58,10,1700.0,17000.0
2021092905005251,MKLB,44,21,10,1700.0,17000.0
2021092905005250,MKLB,44,57,10,1700.0,17000.0
2021092905005249,MKLB,44,58,10,1700.0,17000.0
2021092905005260,MKLB,17,5,10,1695.0,16950.0
2021092905005259,MKLB,55,58,10,1700.0,17000.0
2021092905005258,MKLB,55,21,10,1700.0,17000.0
2021092905005257,MKLB,55,17,10,1700.0,17000.0
2021092905005256,MKLB,44,57,10,1700.0,17000.0
2021092905005255,MKLB,44,56,10,1700.0,17000.0
2021092905005279,MKLB,32,7,10,1695.0,16950.0
2021092905005278,MKLB,17,45,10,1700.0,17000.0
2021092905005277,MKLB,17,6,10,1700.0,17000.0
2021092905005276,MKLB,53,58,10,1690.0,16900.0
2021092905005274,MKLB,4,25,10,1695.0,16950.0
2021092905005270,MKLB,4,16,10,1695.0,16950.0
2021092905005286,MKLB,17,57,10,1700.0,17000.0
2021092905005285,MKLB,17,41,10,1700.0,17000.0
2021092905005284,MKLB,17,6,10,1700.0,17000.0
2021092905005283,MKLB,17,38,10,1700.0,17000.0
2021092905005282,MKLB,17,4,50,1700.0,85000.0
2021092905005280,MKLB,53,4,10,1690.0,16900.0
2021092905005292,MKLB,17,22,10,1703.0,17030.0
2021092905005291,MKLB,17,59,10,1701.0,17010.0
2021092905005290,MKLB,17,58,10,1700.3,17003.0
2021092905005289,MKLB,17,42,10,1700.0,17000.0
2021092905005288,MKLB,17,49,10,1700.0,17000.0
2021092905005287,MKLB,17,50,10,1700.0,17000.0
2021092905005326,MKLB,25,45,10,1700.0,17000.0
2021092905005324,MKLB,58,34,10,1700.0,17000.0
2021092905005323,MKLB,58,46,10,1700.0,17000.0
2021092905005319,MKLB,49,47,10,1691.0,16910.0
2021092905005314,MKLB,17,56,10,1695.0,16950.0
2021092905005300,MKLB,17,39,10,1695.0,16950.0
2021092905005332,MKLB,25,42,10,1703.0,17030.0
2021092905005331,MKLB,25,26,10,1703.0,17030.0
2021092905005330,MKLB,25,49,10,1703.0,17030.0
2021092905005329,MKLB,25,45,10,1703.0,17030.0
2021092905005328,MKLB,25,45,10,1703.0,17030.0
2021092905005327,MKLB,25,44,10,1700.0,17000.0
2021092905005356,MKLB,49,38,10,1691.0,16910.0
2021092905005341,MKLB,49,21,10,1691.0,16910.0
2021092905005340,MKLB,53,1,10,1700.0,17000.0
2021092905005338,MKLB,25,35,10,1703.0,17030.0
2021092905005336,MKLB,25,29,10,1703.0,17030.0
2021092905005333,MKLB,25,58,10,1703.0,17030.0
2021092905005384,MKLB,17,39,10,1700.0,17000.0
2021092905005378,MKLB,49,26,10,1691.0,16910.0
2021092905005371,MKLB,34,8,10,1700.0,17000.0
2021092905005370,MKLB,49,1,10,1691.1,16911.0
2021092905005369,MKLB,49,26,10,1691.1,16911.0
2021092905005364,MKLB,49,26,10,1691.0,16910.0
2021092905005390,MKLB,17,49,10,1700.0,17000.0
2021092905005389,MKLB,17,19,10,1700.0,17000.0
2021092905005388,MKLB,17,58,10,1700.0,17000.0
2021092905005387,MKLB,17,32,10,1700.0,17000.0
2021092905005386,MKLB,17,59,10,1700.0,17000.0
2021092905005385,MKLB,17,58,10,1700.0,17000.0
2021092905005405,MKLB,17,46,10,1703.0,17030.0
2021092905005404,MKLB,17,38,10,1703.0,17030.0
2021092905005403,MKLB,17,8,10,1702.0,17020.0
2021092905005402,MKLB,17,25,10,1701.0,17010.0
2021092905005401,MKLB,17,34,10,1699.0,16990.0
2021092905005391,MKLB,17,35,10,1700.0,17000.0
2021092905005411,MKLB,17,58,10,1705.0,17050.0
2021092905005410,MKLB,17,58,10,1704.0,17040.0
2021092905005409,MKLB,17,48,10,1704.0,17040.0
2021092905005408,MKLB,17,58,10,1704.0,17040.0
2021092905005407,MKLB,17,58,10,1704.0,17040.0
2021092905005406,MKLB,17,21,10,1703.4,17034.0
2021092905005417,MKLB,17,29,10,1706.0,17060.0
2021092905005416,MKLB,17,21,10,1705.0,17050.0
2021092905005415,MKLB,17,58,10,1705.0,17050.0
2021092905005414,MKLB,17,40,10,1705.0,17050.0
2021092905005413,MKLB,17,35,10,1705.0,17050.0
2021092905005412,MKLB,17,49,10,1705.0,17050.0
2021092905005425,MKLB,17,58,10,1708.0,17080.0
2021092905005424,MKLB,17,58,10,1708.0,17080.0
2021092905005423,MKLB,17,59,10,1700.0,17000.0
2021092905005420,MKLB,17,41,10,1708.0,17080.0
2021092905005419,MKLB,17,57,10,1706.4,17064.0
2021092905005418,MKLB,17,49,10,1706.0,17060.0
2021092905005431,MKLB,17,37,10,1709.0,17090.0
2021092905005430,MKLB,17,37,10,1709.0,17090.0
2021092905005429,MKLB,17,16,10,1709.0,17090.0
2021092905005428,MKLB,17,58,10,1709.0,17090.0
2021092905005427,MKLB,17,45,10,1708.5,17085.0
2021092905005426,MKLB,17,16,10,1708.0,17080.0
2021092905005437,MKLB,17,45,10,1710.0,17100.0
2021092905005436,MKLB,17,34,10,1710.0,17100.0
2021092905005435,MKLB,17,48,10,1710.0,17100.0
2021092905005434,MKLB,17,58,10,1710.0,17100.0
2021092905005433,MKLB,17,45,10,1710.0,17100.0
2021092905005432,MKLB,17,58,10,1710.0,17100.0
2021092905005444,MKLB,17,17,10,1706.0,17060.0
2021092905005442,MKLB,17,51,10,1715.0,17150.0
2021092905005441,MKLB,17,41,10,1714.6,17146.0
2021092905005440,MKLB,17,58,10,1714.6,17146.0
2021092905005439,MKLB,17,29,10,1713.0,17130.0
2021092905005438,MKLB,17,6,10,1713.0,17130.0
2021092905005450,MKLB,17,57,10,1720.0,17200.0
2021092905005449,MKLB,17,56,10,1719.0,17190.0
2021092905005448,MKLB,17,16,10,1719.0,17190.0
2021092905005447,MKLB,17,55,10,1715.0,17150.0
2021092905005446,MKLB,17,38,10,1715.0,17150.0
2021092905005445,MKLB,17,29,10,1715.0,17150.0
2021092905005456,MKLB,17,47,10,1720.0,17200.0
2021092905005455,MKLB,17,58,10,1720.0,17200.0
2021092905005454,MKLB,17,35,10,1720.0,17200.0
2021092905005453,MKLB,17,41,10,1720.0,17200.0
2021092905005452,MKLB,17,55,10,1720.0,17200.0
2021092905005451,MKLB,17,22,10,1720.0,17200.0
2021092905005462,MKLB,17,58,10,1724.0,17240.0
2021092905005461,MKLB,17,56,10,1723.8,17238.0
2021092905005460,MKLB,17,59,10,1723.0,17230.0
2021092905005459,MKLB,17,16,10,1723.0,17230.0
2021092905005458,MKLB,17,32,10,1723.0,17230.0
2021092905005457,MKLB,17,42,10,1720.0,17200.0
2021092905005477,MKLB,17,4,10,1724.0,17240.0
2021092905005476,MKLB,17,34,10,1724.0,17240.0
2021092905005475,MKLB,17,38,10,1710.0,17100.0
2021092905005474,MKLB,17,57,10,1703.0,17030.0
2021092905005467,MKLB,34,36,10,1703.0,17030.0
2021092905005463,MKLB,17,22,10,1724.0,17240.0
2021092905005490,MKLB,17,58,10,1725.0,17250.0
2021092905005484,MKLB,17,38,10,1724.8,17248.0
2021092905005483,MKLB,17,56,10,1724.8,17248.0
2021092905005480,MKLB,17,59,10,1724.8,17248.0
2021092905005479,MKLB,17,57,10,1724.0,17240.0
2021092905005478,MKLB,17,21,10,1724.0,17240.0
2021092905005496,MKLB,17,11,10,1728.9,17289.0
2021092905005495,MKLB,17,54,10,1728.0,17280.0
2021092905005494,MKLB,17,50,10,1728.0,17280.0
2021092905005493,MKLB,17,57,17,1725.0,29325.0
2021092905005492,MKLB,17,34,10,1725.0,17250.0
2021092905005491,MKLB,17,5,10,1725.0,17250.0
2021092905005507,MKLB,53,14,10,1725.0,17250.0
2021092905005505,MKLB,6,42,10,1725.0,17250.0
2021092905005503,MKLB,6,14,10,1725.0,17250.0
2021092905005499,MKLB,17,58,10,1724.8,17248.0
2021092905005498,MKLB,17,42,10,1730.0,17300.0
2021092905005497,MKLB,17,56,10,1729.0,17290.0
2021092905005516,MKLB,17,41,10,1734.0,17340.0
2021092905005515,MKLB,17,58,10,1733.0,17330.0
2021092905005514,MKLB,17,7,10,1733.0,17330.0
2021092905005510,MKLB,53,46,10,1725.0,17250.0
2021092905005509,MKLB,51,11,10,1732.9,17329.0
2021092905005508,MKLB,48,29,10,1730.0,17300.0
2021092905005522,MKLB,17,51,10,1734.0,17340.0
2021092905005521,MKLB,17,6,10,1734.0,17340.0
2021092905005520,MKLB,17,17,10,1734.0,17340.0
2021092905005519,MKLB,17,50,10,1734.0,17340.0
2021092905005518,MKLB,17,21,10,1734.0,17340.0
2021092905005517,MKLB,17,51,10,1734.0,17340.0
2021092905005528,MKLB,17,38,10,1739.0,17390.0
2021092905005527,MKLB,17,1,10,1738.0,17380.0
2021092905005526,MKLB,17,58,10,1738.0,17380.0
2021092905005525,MKLB,17,58,10,1737.0,17370.0
2021092905005524,MKLB,17,49,10,1735.0,17350.0
2021092905005523,MKLB,17,58,10,1734.0,17340.0
2021092905005538,MKLB,17,58,10,1730.0,17300.0
2021092905005533,MKLB,17,48,10,1758.0,17580.0
2021092905005532,MKLB,17,49,10,1753.0,17530.0
2021092905005531,MKLB,17,55,10,1750.0,17500.0
2021092905005530,MKLB,17,44,10,1744.0,17440.0
2021092905005529,MKLB,17,13,10,1743.6,17436.0
2021092905005544,MKLB,17,52,10,1788.0,17880.0
2021092905005543,MKLB,17,1,10,1774.0,17740.0
2021092905005542,MKLB,17,39,10,1760.0,17600.0
2021092905005541,MKLB,17,35,10,1759.2,17592.0
2021092905005540,MKLB,17,45,10,1759.0,17590.0
2021092905005539,MKLB,17,48,10,1730.0,17300.0
2021092905005550,MKLB,17,51,10,1800.0,18000.0
2021092905005549,MKLB,17,34,10,1800.0,18000.0
2021092905005548,MKLB,17,10,10,1788.0,17880.0
2021092905005547,MKLB,17,14,10,1788.0,17880.0
2021092905005546,MKLB,17,57,10,1788.0,17880.0
2021092905005545,MKLB,17,14,10,1788.0,17880.0
2021092905005556,MKLB,17,51,10,1927.0,19270.0
2021092905005555,MKLB,17,32,10,1917.6,19176.0
2021092905005554,MKLB,17,4,10,1897.3,18973.0
2021092905005553,MKLB,17,57,10,1897.0,18970.0
2021092905005552,MKLB,17,58,10,1800.0,18000.0
2021092905005551,MKLB,17,19,10,1800.0,18000.0
2021092905005597,SLI,58,56,10,548.0,5480.0
2021092905005588,SLI,58,58,10,548.0,5480.0
2021092905005105,SLI,22,50,10,545.0,5450.0
2021092905005103,SLI,57,50,15,545.0,8175.0
2021092905005124,SLI,45,51,10,545.7,5457.0
2021092905005123,SLI,45,50,145,545.0,79025.0
2021092905005110,SLI,58,42,10,542.0,5420.0
2021092905005130,SLI,45,21,10,546.6,5466.0
2021092905005129,SLI,45,41,10,546.0,5460.0
2021092905005128,SLI,45,51,10,546.0,5460.0
2021092905005127,SLI,45,47,10,546.0,5460.0
2021092905005126,SLI,45,29,10,546.0,5460.0
2021092905005125,SLI,45,58,10,545.7,5457.0
2021092905005142,SLI,58,49,10,547.7,5477.0
2021092905005135,SLI,45,17,10,547.0,5470.0
2021092905005134,SLI,45,45,10,547.0,5470.0
2021092905005132,SLI,45,49,10,546.8,5468.0
2021092905005131,SLI,45,57,10,546.7,5467.0
2021092905005143,SLI,58,46,10,547.7,5477.0
2021092905005152,SLI,58,51,10,547.7,5477.0
2021092905005163,SLI,45,49,10,550.0,5500.0
2021092905005162,SLI,45,57,10,550.0,5500.0
2021092905005161,SLI,45,58,10,549.0,5490.0
2021092905005160,SLI,45,58,25,548.7,13717.5
2021092905005169,SLI,45,57,10,551.0,5510.0
2021092905005168,SLI,45,38,10,550.0,5500.0
2021092905005167,SLI,45,41,10,550.0,5500.0
2021092905005166,SLI,45,38,10,550.0,5500.0
2021092905005165,SLI,45,47,10,550.0,5500.0
2021092905005164,SLI,45,47,10,550.0,5500.0
2021092905005173,SLI,45,39,100,552.0,55200.0
