Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2021063004023038,AHPC,38,52,300,442.0,132600.0
2021063004023295,AHPC,11,22,100,440.0,44000.0
2021063004023294,AHPC,6,22,200,440.0,88000.0
2021063004023246,AIL,38,41,120,805.0,96600.0
2021063004023168,AIL,45,21,20,804.0,16080.0
2021063004023167,AIL,59,21,10,804.0,8040.0
2021063004023118,AIL,59,22,80,804.0,64320.0
2021063004023117,AIL,59,26,110,804.0,88440.0
2021063004023372,AKJCL,29,43,10,269.0,2690.0
2021063004023095,AKJCL,34,41,50,264.0,13200.0
2021063004022981,AKJCL,29,51,10,269.0,2690.0
2021063004023426,AKPL,29,14,10,425.0,4250.0
2021063004023337,AKPL,49,14,180,425.0,76500.0
2021063004023282,AKPL,55,3,121,425.0,51425.0
2021063004023195,AKPL,38,44,39,426.0,16614.0
2021063004023194,AKPL,38,3,161,425.0,68425.0
2021063004023147,AKPL,42,3,100,425.0,42500.0
2021063004023077,AKPL,39,44,10,426.0,4260.0
2021063004023076,AKPL,46,44,100,426.0,42600.0
2021063004023075,AKPL,21,44,50,426.0,21300.0
2021063004023074,AKPL,59,44,340,426.0,144840.0
2021063004023070,AKPL,59,21,300,426.0,127800.0
2021063004023069,AKPL,43,21,500,426.0,213000.0
2021063004023146,AKPL,36,3,"1,000",425.0,425000.0
2021063004023145,AKPL,45,3,50,425.0,21250.0
2021063004023144,AKPL,39,3,10,425.0,4250.0
2021063004023143,AKPL,35,3,200,425.0,85000.0
2021063004023142,AKPL,36,3,300,425.0,127500.0
2021063004023141,AKPL,47,3,100,425.0,42500.0
2021063004023425,API,34,34,30,374.0,11220.0
2021063004023358,API,37,34,15,374.0,5610.0
2021063004023357,API,37,5,150,373.0,55950.0
2021063004023356,API,37,58,65,373.0,24245.0
2021063004023355,API,37,14,200,373.0,74600.0
2021063004023354,API,37,58,70,373.0,26110.0
2021063004023333,API,11,49,10,371.0,3710.0
2021063004023155,API,41,58,30,373.0,11190.0
2021063004023059,API,33,34,285,374.0,106590.0
2021063004023058,API,33,35,15,373.0,5595.0
2021063004023463,BARUN,14,26,19,541.0,10279.0
2021063004023462,BARUN,20,26,131,541.0,70871.0
2021063004023427,BARUN,14,45,10,544.0,5440.0
2021063004023370,BARUN,20,50,100,541.0,54100.0
2021063004022998,BARUN,49,45,100,544.0,54400.0
2021063004023107,BARUN,20,32,200,541.0,108200.0
2021063004023304,BARUN,20,45,10,544.0,5440.0
2021063004023303,BARUN,51,45,10,544.0,5440.0
2021063004023242,BARUN,20,48,40,541.0,21640.0
2021063004023271,BBC,52,33,10,5500.0,55000.0
2021063004023123,BBC,42,43,10,5475.0,54750.0
2021063004023435,BPCL,17,36,25,500.0,12500.0
2021063004023431,BPCL,57,22,90,499.0,44910.0
2021063004023430,BPCL,57,22,10,499.0,4990.0
2021063004023386,BPCL,21,36,50,500.0,25000.0
2021063004023110,BPCL,16,36,200,500.0,100000.0
2021063004023103,BPCL,21,36,50,500.0,25000.0
2021063004023207,BPCL,55,38,20,499.0,9980.0
2021063004023133,BPCL,21,36,50,500.0,25000.0
2021063004023291,BPCL,55,36,142,500.0,71000.0
2021063004023342,BPCL,58,36,90,500.0,45000.0
2021063004023179,CGH,32,53,10,1535.0,15350.0
2021063004022997,CGH,32,57,20,1535.0,30700.0
2021063004023331,CHCL,7,42,450,656.0,295200.0
2021063004023330,CHCL,7,34,50,655.0,32750.0
2021063004023281,CHCL,17,34,50,655.0,32750.0
2021063004023192,CHCL,7,42,243,656.0,159408.0
2021063004023191,CHCL,7,28,10,655.0,6550.0
2021063004023177,CHCL,35,28,100,655.0,65500.0
2021063004023176,CHCL,29,28,200,655.0,131000.0
2021063004023166,CHCL,22,42,250,656.0,164000.0
2021063004023073,CHCL,7,42,153,656.0,100368.0
2021063004023028,CHCL,58,42,247,656.0,162032.0
2021063004023255,CHL,59,58,50,416.0,20800.0
2021063004023200,CHL,59,26,10,415.0,4150.0
2021063004023153,CMF2,42,50,300,12.8,3840.0
2021063004023385,DHPL,41,21,100,258.0,25800.0
2021063004023063,DHPL,16,11,400,257.0,102800.0
2021063004023062,DHPL,16,38,"1,000",257.0,257000.0
2021063004023061,DHPL,16,57,239,256.0,61184.0
2021063004023060,DHPL,16,49,260,256.0,66560.0
2021063004023013,DHPL,14,49,10,255.0,2550.0
2021063004023012,DHPL,14,49,50,255.0,12750.0
2021063004023364,EIC,37,25,218,753.0,164154.0
2021063004023363,EIC,14,25,25,754.0,18850.0
2021063004023338,EIC,37,20,282,753.0,212346.0
2021063004023329,EIC,57,25,61,755.0,46055.0
2021063004023152,EIC,57,57,39,754.0,29406.0
2021063004023031,EIC,20,57,100,754.0,75400.0
2021063004023020,GHL,17,50,390,292.0,113880.0
2021063004023019,GHL,57,50,10,292.0,2920.0
2021063004023413,GIC,39,56,20,686.0,13720.0
2021063004023412,GIC,8,56,130,686.0,89180.0
2021063004023367,GIC,7,32,10,687.0,6870.0
2021063004023081,GIC,52,34,10,687.0,6870.0
2021063004023461,GLH,42,32,10,360.0,3600.0
2021063004023252,GLH,42,47,30,360.0,10800.0
2021063004023251,GLH,42,47,10,360.0,3600.0
2021063004023250,GLH,1,47,10,360.0,3600.0
2021063004023249,GLH,38,47,50,360.0,18000.0
2021063004023178,GLH,38,58,100,360.0,36000.0
2021063004023161,GLH,38,45,10,360.0,3600.0
2021063004023037,GLH,38,38,10,360.0,3600.0
2021063004023382,HDHPC,13,57,10,266.0,2660.0
2021063004023229,HDHPC,45,58,89,265.0,23585.0
2021063004023228,HDHPC,39,58,200,266.0,53200.0
2021063004023227,HDHPC,39,58,185,266.0,49210.0
2021063004023226,HDHPC,7,58,26,266.0,6916.0
2021063004023225,HDHPC,7,48,24,266.0,6384.0
2021063004023000,HDHPC,42,58,44,266.0,11704.0
2021063004022999,HDHPC,50,58,956,266.0,254296.0
2021063004022983,HDHPC,8,10,60,267.0,16020.0
2021063004022982,HDHPC,8,33,140,267.0,37380.0
2021063004023224,HDHPC,42,48,476,266.0,126616.0
2021063004023204,HDHPC,40,10,200,267.0,53400.0
2021063004023148,HDHPC,42,48,190,266.0,50540.0
2021063004023105,HDHPC,41,10,100,267.0,26700.0
2021063004023072,HDHPC,39,10,15,267.0,4005.0
2021063004023035,HDHPC,42,39,"1,000",266.0,266000.0
2021063004023049,HGI,42,49,90,768.0,69120.0
2021063004023408,HPPL,48,57,100,407.0,40700.0
2021063004023407,HPPL,25,57,118,407.0,48026.0
2021063004023345,HPPL,25,45,82,407.0,33374.0
2021063004023344,HPPL,43,45,18,408.0,7344.0
2021063004023209,HURJA,41,45,40,338.0,13520.0
2021063004023208,HURJA,55,45,10,340.0,3400.0
2021063004023197,HURJA,55,3,20,340.0,6800.0
2021063004023196,HURJA,55,17,20,340.0,6800.0
2021063004023190,HURJA,55,57,80,340.0,27200.0
2021063004023278,IGI,6,8,50,1191.0,59550.0
2021063004023218,JOSHI,42,34,20,271.0,5420.0
2021063004023116,JOSHI,6,49,400,272.0,108800.0
2021063004023111,JOSHI,56,49,40,272.0,10880.0
2021063004023373,KKHC,53,51,300,260.0,78000.0
2021063004023349,KKHC,41,51,50,260.0,13000.0
2021063004023002,KKHC,25,51,50,260.0,13000.0
2021063005000010,KLBSL,11,13,3,1550.0,4650.0
2021063005000009,KLBSL,28,59,50,1577.0,78850.0
2021063005000008,KLBSL,33,41,40,1581.0,63240.0
2021063005000007,KLBSL,41,41,50,1578.0,78900.0
2021063005000006,KLBSL,20,41,30,1578.0,47340.0
2021063005000005,KLBSL,20,26,20,1578.0,31560.0
2021063005000004,KLBSL,45,35,10,1600.0,16000.0
