Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2021010603013624,ALBSL,45,45,18,1169.0,21042.0
2021010603013516,ALBSL,42,45,39,1169.0,45591.0
2021010603013515,ALBSL,42,54,11,1165.0,12815.0
2021010603013520,ALICL,55,33,100,970.0,97000.0
2021010603013449,ALICL,44,33,300,970.0,291000.0
2021010603013411,ALICL,49,33,10,970.0,9700.0
2021010603013409,ALICL,52,10,250,970.0,242500.0
2021010603013408,ALICL,41,10,100,970.0,97000.0
2021010603013407,ALICL,57,10,190,970.0,184300.0
2021010603013704,BBC,28,5,10,2800.0,28000.0
2021010603013703,BBC,28,37,40,2762.0,110480.0
2021010603013288,CBBL,44,44,100,1182.0,118200.0
2021010603013683,CFCL,33,49,65,170.0,11050.0
2021010603013586,CFCL,33,18,204,170.0,34680.0
2021010603013585,CFCL,33,18,296,170.0,50320.0
2021010603013569,CIT,38,49,42,3359.0,141078.0
2021010603013568,CIT,38,49,30,3360.0,100800.0
2021010603013469,CIT,44,40,24,3362.0,80688.0
2021010603013468,CIT,44,42,40,3362.0,134480.0
2021010603013467,CIT,44,40,136,3362.0,457232.0
2021010603013450,CIT,38,39,50,3360.0,168000.0
2021010603013292,CIT,50,56,50,3360.0,168000.0
2021010603013291,CIT,1,56,35,3360.0,117600.0
2021010603013290,CIT,1,59,20,3360.0,67200.0
2021010603013404,CIT,38,38,20,3360.0,67200.0
2021010603013365,CIT,35,40,14,3362.0,47068.0
2021010603013364,CIT,35,49,16,3361.0,53776.0
2021010603013363,CIT,35,49,70,3360.0,235200.0
2021010603013362,CIT,40,49,10,3360.0,33600.0
2021010603013340,CIT,44,49,20,3360.0,67200.0
2021010603013739,CLBSL,34,4,10,838.0,8380.0
2021010603013612,CLBSL,51,58,22,835.0,18370.0
2021010603013567,CLBSL,44,4,100,838.0,83800.0
2021010603013518,CLBSL,45,53,15,832.0,12480.0
2021010603013517,CLBSL,16,53,25,834.0,20850.0
2021010603013477,CLBSL,25,4,436,838.0,365368.0
2021010603013333,CLBSL,34,4,20,838.0,16760.0
2021010603013332,CLBSL,34,38,20,837.0,16740.0
2021010603013331,CLBSL,34,45,366,836.0,305976.0
2021010603013410,CMF1,43,1,100,10.1,1010.0
2021010603013697,DDBL,58,3,100,1420.0,142000.0
2021010603013696,DDBL,58,47,290,1420.0,411800.0
2021010603013695,DDBL,58,44,15,1420.0,21300.0
2021010603013694,DDBL,58,19,50,1420.0,71000.0
2021010603013693,DDBL,58,14,300,1420.0,426000.0
2021010603013692,DDBL,58,48,50,1420.0,71000.0
2021010603013685,DDBL,58,52,61,1418.0,86498.0
