Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2021030105017141,NIFRA,35,34,100,529.0,52900.0
2021030105017140,NIFRA,13,36,100,528.0,52800.0
2021030105017139,NIFRA,13,33,60,528.0,31680.0
2021030105017138,NIFRA,13,16,60,528.0,31680.0
2021030105017137,NIFRA,13,10,50,528.0,26400.0
2021030105017136,NIFRA,13,1,50,528.0,26400.0
2021030105016646,NIFRA,42,10,20,525.0,10500.0
2021030105016645,NIFRA,38,46,46,525.0,24150.0
2021030105016644,NIFRA,38,35,10,525.0,5250.0
2021030105016643,NIFRA,49,14,320,527.0,168640.0
2021030105016642,NIFRA,49,32,60,527.0,31620.0
2021030105016652,NIFRA,19,46,50,527.0,26350.0
2021030105016651,NIFRA,19,49,50,527.0,26350.0
2021030105016650,NIFRA,19,48,50,527.0,26350.0
2021030105016649,NIFRA,19,51,10,527.0,5270.0
2021030105016648,NIFRA,19,14,122,527.0,64294.0
2021030105016647,NIFRA,25,10,30,525.0,15750.0
2021030105016660,NIFRA,19,49,22,527.0,11594.0
2021030105016659,NIFRA,51,47,50,526.0,26300.0
2021030105016656,NIFRA,19,39,50,527.0,26350.0
2021030105016655,NIFRA,19,52,36,527.0,18972.0
2021030105016654,NIFRA,19,35,60,527.0,31620.0
2021030105016653,NIFRA,19,21,50,527.0,26350.0
2021030105016666,NIFRA,35,35,10,525.0,5250.0
2021030105016665,NIFRA,32,28,25,526.0,13150.0
2021030105016664,NIFRA,32,41,20,526.0,10520.0
2021030105016663,NIFRA,35,36,40,525.0,21000.0
2021030105016662,NIFRA,25,36,20,525.0,10500.0
2021030105016661,NIFRA,21,41,40,526.0,21040.0
2021030105016675,NIFRA,26,29,30,525.0,15750.0
2021030105016674,NIFRA,26,46,60,525.0,31500.0
2021030105016673,NIFRA,26,45,10,525.0,5250.0
2021030105016672,NIFRA,19,45,40,525.0,21000.0
2021030105016671,NIFRA,19,10,60,525.0,31500.0
2021030105016670,NIFRA,35,59,50,525.0,26250.0
2021030105016682,NIFRA,7,7,30,525.0,15750.0
2021030105016681,NIFRA,42,7,10,525.0,5250.0
2021030105016680,NIFRA,22,7,10,525.0,5250.0
2021030105016678,NIFRA,6,51,30,525.0,15750.0
2021030105016677,NIFRA,57,51,20,525.0,10500.0
2021030105016676,NIFRA,57,29,20,525.0,10500.0
2021030105016688,NIFRA,32,10,50,525.0,26250.0
2021030105016687,NIFRA,7,10,10,525.0,5250.0
2021030105016686,NIFRA,7,59,50,525.0,26250.0
2021030105016685,NIFRA,7,35,10,525.0,5250.0
2021030105016684,NIFRA,7,36,50,525.0,26250.0
2021030105016683,NIFRA,7,56,50,525.0,26250.0
2021030105016694,NIFRA,42,57,20,526.0,10520.0
2021030105016693,NIFRA,42,47,60,526.0,31560.0
2021030105016692,NIFRA,42,32,60,526.0,31560.0
2021030105016691,NIFRA,42,58,60,526.0,31560.0
2021030105016690,NIFRA,49,43,50,524.0,26200.0
2021030105016689,NIFRA,6,43,10,524.0,5240.0
2021030105016700,NIFRA,58,37,2,520.0,1040.0
2021030105016699,NIFRA,49,7,50,524.0,26200.0
2021030105016698,NIFRA,49,32,50,524.0,26200.0
2021030105016697,NIFRA,53,59,32,527.0,16864.0
2021030105016696,NIFRA,53,49,38,527.0,20026.0
2021030105016695,NIFRA,53,57,30,526.0,15780.0
2021030105016706,NIFRA,58,46,35,526.0,18410.0
2021030105016705,NIFRA,49,55,60,524.0,31440.0
2021030105016704,NIFRA,49,1,50,524.0,26200.0
