Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2021032505018582,CGH,1,32,10,2079.0,20790.0
2021032505018573,CGH,1,29,10,2079.0,20790.0
2021032505018560,CGH,1,41,10,2079.0,20790.0
2021032505018453,CGH,1,29,10,2079.0,20790.0
2021032505018441,CGH,1,32,10,2079.0,20790.0
2021032505018413,CGH,1,41,10,2079.0,20790.0
2021032505018204,CGH,1,58,10,2079.0,20790.0
2021032505018190,CGH,1,58,10,2079.0,20790.0
2021032505018180,CGH,1,32,10,2079.0,20790.0
2021032505018179,CGH,1,59,10,2079.0,20790.0
2021032505018146,CGH,1,51,10,2079.0,20790.0
2021032505018304,CGH,1,38,10,2079.0,20790.0
2021032505018245,CGH,1,35,10,2079.0,20790.0
2021032505018243,CGH,1,35,10,2079.0,20790.0
2021032505018212,CGH,1,42,10,2079.0,20790.0
2021032505018209,CGH,1,59,10,2079.0,20790.0
2021032505018208,CGH,1,45,10,2079.0,20790.0
2021032505018412,CGH,1,33,10,2079.0,20790.0
2021032505018388,CGH,1,32,10,2079.0,20790.0
2021032505018384,CGH,1,16,10,2079.0,20790.0
2021032505018381,CGH,1,56,10,2079.0,20790.0
2021032505018379,CGH,1,49,10,2079.0,20790.0
2021032505018359,CGH,1,38,10,2079.0,20790.0
2021032505018586,GLH,32,38,50,389.0,19450.0
2021032505018565,GLH,21,45,10,388.0,3880.0
2021032505018563,GLH,21,38,29,388.0,11252.0
2021032505018562,GLH,39,38,71,388.0,27548.0
2021032505018458,GLH,45,38,10,389.0,3890.0
2021032505018450,GLH,39,52,29,388.0,11252.0
2021032505018144,GLH,45,58,10,387.0,3870.0
2021032505018231,GLH,19,57,10,388.0,3880.0
2021032505018230,GLH,19,34,10,388.0,3880.0
2021032505018225,GLH,21,34,10,388.0,3880.0
2021032505018224,GLH,42,32,10,387.0,3870.0
2021032505018220,GLH,45,34,90,387.0,34830.0
2021032505018178,GLH,29,34,150,388.0,58200.0
2021032505018320,GLH,19,21,10,388.0,3880.0
2021032505018287,GLH,19,18,10,388.0,3880.0
2021032505018264,GLH,19,58,10,388.0,3880.0
2021032505018234,GLH,19,6,10,388.0,3880.0
2021032505018233,GLH,19,58,119,388.0,46172.0
2021032505018232,GLH,19,46,10,388.0,3880.0
2021032505018336,GLH,17,42,10,390.0,3900.0
2021032505018335,GLH,17,48,10,390.0,3900.0
2021032505018334,GLH,17,17,10,390.0,3900.0
2021032505018333,GLH,17,49,10,390.0,3900.0
2021032505018332,GLH,17,1,10,389.0,3890.0
2021032505018331,GLH,17,13,10,389.0,3890.0
2021032505018377,GLH,16,45,10,390.0,3900.0
2021032505018367,GLH,19,33,10,388.0,3880.0
2021032505018340,GLH,17,16,10,390.0,3900.0
2021032505018339,GLH,17,58,10,390.0,3900.0
2021032505018338,GLH,17,16,10,390.0,3900.0
2021032505018337,GLH,17,34,10,390.0,3900.0
2021032505018449,GLH,38,52,20,388.0,7760.0
2021032505018448,GLH,19,52,51,388.0,19788.0
2021032505018415,GLH,57,38,20,389.0,7780.0
2021032505018414,GLH,41,38,90,389.0,35010.0
2021032505018400,GLH,41,18,10,389.0,3890.0
2021032505018378,GLH,16,11,90,390.0,35100.0
2021032505018588,NIFRA,41,45,648,608.0,393984.0
2021032505018587,NIFRA,22,8,30,607.0,18210.0
2021032505018585,NIFRA,58,45,25,608.0,15200.0
2021032505018584,NIFRA,51,45,40,608.0,24320.0
2021032505018583,NIFRA,33,45,30,608.0,18240.0
2021032505018581,NIFRA,58,45,10,608.0,6080.0
2021032505018090,NIFRA,19,41,390,608.0,237120.0
2021032505018089,NIFRA,57,41,10,608.0,6080.0
2021032505018096,NIFRA,58,4,200,608.0,121600.0
2021032505018095,NIFRA,51,4,150,608.0,91200.0
2021032505018094,NIFRA,43,4,500,608.0,304000.0
2021032505018093,NIFRA,19,4,110,608.0,66880.0
2021032505018092,NIFRA,34,17,41,609.0,24969.0
2021032505018091,NIFRA,34,17,19,609.0,11571.0
2021032505018102,NIFRA,34,4,330,608.0,200640.0
2021032505018101,NIFRA,34,4,200,608.0,121600.0
2021032505018100,NIFRA,48,4,50,608.0,30400.0
2021032505018099,NIFRA,53,4,200,608.0,121600.0
2021032505018098,NIFRA,26,4,70,608.0,42560.0
2021032505018097,NIFRA,47,4,200,608.0,121600.0
2021032505018108,NIFRA,11,4,50,608.0,30400.0
2021032505018107,NIFRA,43,4,20,608.0,12160.0
2021032505018106,NIFRA,59,4,750,608.0,456000.0
2021032505018105,NIFRA,59,4,200,608.0,121600.0
2021032505018104,NIFRA,26,4,200,608.0,121600.0
2021032505018103,NIFRA,25,4,20,608.0,12160.0
2021032505018114,NIFRA,59,58,50,608.0,30400.0
2021032505018113,NIFRA,6,58,50,609.0,30450.0
2021032505018112,NIFRA,6,17,19,609.0,11571.0
2021032505018111,NIFRA,59,4,450,608.0,273600.0
2021032505018110,NIFRA,38,4,250,608.0,152000.0
2021032505018109,NIFRA,38,4,50,608.0,30400.0
2021032505018120,NIFRA,32,46,10,609.0,6090.0
2021032505018119,NIFRA,32,51,670,609.0,408030.0
2021032505018118,NIFRA,29,51,100,609.0,60900.0
2021032505018117,NIFRA,56,51,30,609.0,18270.0
2021032505018116,NIFRA,3,21,50,608.0,30400.0
2021032505018115,NIFRA,3,58,51,608.0,31008.0
2021032505018126,NIFRA,32,34,50,609.0,30450.0
2021032505018125,NIFRA,32,49,50,609.0,30450.0
2021032505018124,NIFRA,32,35,50,609.0,30450.0
2021032505018123,NIFRA,32,58,50,609.0,30450.0
2021032505018122,NIFRA,32,35,35,609.0,21315.0
2021032505018121,NIFRA,32,57,20,609.0,12180.0
2021032505018132,NIFRA,25,42,60,609.0,36540.0
2021032505018131,NIFRA,3,59,200,608.0,121600.0
2021032505018130,NIFRA,3,26,50,608.0,30400.0
2021032505018129,NIFRA,3,49,50,608.0,30400.0
2021032505018128,NIFRA,32,57,45,609.0,27405.0
2021032505018127,NIFRA,32,58,20,609.0,12180.0
2021032505018138,NIFRA,49,35,25,609.0,15225.0
2021032505018137,NIFRA,49,3,250,609.0,152250.0
2021032505018136,NIFRA,49,57,25,609.0,15225.0
2021032505018135,NIFRA,25,57,365,609.0,222285.0
2021032505018134,NIFRA,25,47,50,609.0,30450.0
2021032505018133,NIFRA,25,35,25,609.0,15225.0
2021032505018145,NIFRA,3,22,10,608.0,6080.0
2021032505018143,NIFRA,34,41,30,610.0,18300.0
2021032505018142,NIFRA,49,49,90,609.0,54810.0
2021032505018141,NIFRA,49,41,50,609.0,30450.0
2021032505018140,NIFRA,49,22,10,609.0,6090.0
2021032505018139,NIFRA,49,57,50,609.0,30450.0
2021032505018152,NIFRA,44,17,300,608.0,182400.0
2021032505018151,NIFRA,36,21,50,608.0,30400.0
2021032505018150,NIFRA,32,42,50,609.0,30450.0
2021032505018149,NIFRA,36,59,31,608.0,18848.0
2021032505018148,NIFRA,3,59,79,608.0,48032.0
2021032505018147,NIFRA,3,20,10,608.0,6080.0
2021032505018158,NIFRA,29,17,100,608.0,60800.0
2021032505018157,NIFRA,22,17,300,608.0,182400.0
2021032505018156,NIFRA,57,17,90,608.0,54720.0
2021032505018155,NIFRA,46,17,15,608.0,9120.0
2021032505018154,NIFRA,35,17,140,608.0,85120.0
2021032505018153,NIFRA,17,17,50,608.0,30400.0
2021032505018164,NIFRA,49,17,50,608.0,30400.0
2021032505018163,NIFRA,42,17,100,608.0,60800.0
2021032505018162,NIFRA,34,17,20,608.0,12160.0
2021032505018161,NIFRA,57,17,10,608.0,6080.0
2021032505018160,NIFRA,5,17,500,608.0,304000.0
2021032505018159,NIFRA,35,17,100,608.0,60800.0
2021032505018170,NIFRA,8,17,500,608.0,304000.0
2021032505018169,NIFRA,52,17,400,608.0,243200.0
2021032505018168,NIFRA,58,17,600,608.0,364800.0
2021032505018167,NIFRA,45,17,50,608.0,30400.0
2021032505018166,NIFRA,26,17,100,608.0,60800.0
