Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2021091405002956,JBLB,1,42,10,4591.0,45910.0
2021091405002947,JBLB,1,53,10,4591.0,45910.0
2021091405002481,JBLB,6,16,10,4590.0,45900.0
2021091405002480,JBLB,6,41,10,4590.0,45900.0
2021091405002479,JBLB,6,59,10,4590.0,45900.0
2021091405002460,JBLB,44,34,10,4591.0,45910.0
2021091405002488,JBLB,49,38,10,4590.0,45900.0
2021091405002487,JBLB,52,45,10,4590.0,45900.0
2021091405002486,JBLB,6,46,10,4590.0,45900.0
2021091405002483,JBLB,6,38,10,4590.0,45900.0
2021091405002482,JBLB,6,22,10,4590.0,45900.0
2021091405002499,JBLB,58,56,20,4586.5,91730.0
2021091405002495,JBLB,44,10,10,4586.1,45861.0
2021091405002490,JBLB,49,58,10,4590.0,45900.0
2021091405002505,JBLB,39,34,10,4586.0,45860.0
2021091405002504,JBLB,19,34,10,4586.0,45860.0
2021091405002503,JBLB,44,34,20,4586.0,91720.0
2021091405002502,JBLB,44,34,10,4586.1,45861.0
2021091405002500,JBLB,44,56,30,4586.1,137583.0
2021091405002509,JBLB,29,45,10,4585.2,45852.0
2021091405002529,JBLB,59,49,10,4585.0,45850.0
2021091405002542,JBLB,45,57,10,4585.1,45851.0
2021091405002539,JBLB,49,36,10,4585.1,45851.0
2021091405002555,JBLB,45,54,10,4585.2,45852.0
2021091405002553,JBLB,7,7,10,4586.0,45860.0
2021091405002564,JBLB,52,8,25,4585.0,114625.0
2021091405002563,JBLB,34,8,10,4585.0,45850.0
2021091405002560,JBLB,45,38,10,4585.0,45850.0
2021091405002566,JBLB,11,8,20,4585.0,91700.0
2021091405002565,JBLB,42,8,10,4585.0,45850.0
2021091405002573,JBLB,49,56,10,4583.0,45830.0
2021091405002584,JBLB,26,7,10,4585.0,45850.0
2021091405002583,JBLB,26,39,10,4585.0,45850.0
2021091405002580,JBLB,49,29,10,4583.0,45830.0
2021091405002579,JBLB,25,8,30,4585.0,137550.0
2021091405002592,JBLB,49,49,10,4583.0,45830.0
2021091405002600,JBLB,35,56,10,4583.1,45831.0
2021091405002597,JBLB,36,35,10,4584.0,45840.0
2021091405002595,JBLB,49,57,10,4583.0,45830.0
2021091405002610,JBLB,1,7,10,4583.0,45830.0
2021091405002609,JBLB,1,10,10,4583.0,45830.0
2021091405002607,JBLB,49,58,10,4583.0,45830.0
2021091405002618,JBLB,57,35,10,4585.0,45850.0
2021091405002615,JBLB,42,8,10,4583.0,45830.0
2021091405002614,JBLB,19,8,10,4583.0,45830.0
2021091405002613,JBLB,1,8,10,4583.0,45830.0
2021091405002640,JBLB,49,59,10,4582.0,45820.0
2021091405002639,JBLB,6,59,10,4582.0,45820.0
2021091405002638,JBLB,50,59,20,4583.0,91660.0
2021091405002620,JBLB,42,59,10,4583.0,45830.0
2021091405002646,JBLB,16,25,15,4582.0,68730.0
2021091405002645,JBLB,34,25,10,4582.0,45820.0
2021091405002644,JBLB,58,25,50,4582.0,229100.0
2021091405002643,JBLB,51,25,10,4582.0,45820.0
2021091405002642,JBLB,49,25,15,4582.0,68730.0
2021091405002651,JBLB,49,38,10,4583.0,45830.0
2021091405002669,JBLB,58,52,10,4581.6,45816.0
2021091405002658,JBLB,28,58,10,4583.0,45830.0
2021091405002680,JBLB,47,57,30,4582.0,137460.0
2021091405002679,JBLB,37,57,10,4582.0,45820.0
2021091405002674,JBLB,52,49,21,4583.0,96243.0
2021091405002672,JBLB,13,58,10,4584.9,45849.0
2021091405002671,JBLB,52,8,5,4585.0,22925.0
2021091405002686,JBLB,39,57,20,4581.0,91620.0
2021091405002685,JBLB,29,57,10,4581.0,45810.0
2021091405002684,JBLB,1,57,200,4581.0,916200.0
2021091405002683,JBLB,22,57,12,4581.5,54978.0
2021091405002682,JBLB,16,57,100,4581.5,458150.0
2021091405002681,JBLB,21,57,10,4582.0,45820.0
2021091405002694,JBLB,19,49,10,4580.1,45801.0
2021091405002687,JBLB,14,57,100,4580.5,458050.0
2021091405002701,JBLB,51,38,10,4585.0,45850.0
2021091405002700,JBLB,51,36,10,4585.0,45850.0
2021091405002699,JBLB,51,44,10,4584.9,45849.0
2021091405002698,JBLB,51,56,10,4583.0,45830.0
2021091405002697,JBLB,51,8,10,4580.1,45801.0
2021091405002695,JBLB,11,8,10,4580.1,45801.0
2021091405002707,JBLB,50,29,10,4581.0,45810.0
2021091405002706,JBLB,55,22,10,4581.0,45810.0
2021091405002704,JBLB,58,26,10,4580.0,45800.0
