Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2021020905002769,PLI,45,4,10,850.0,8500.0
2021020905002768,PLI,45,58,10,850.0,8500.0
2021020905002767,PLI,52,49,50,850.0,42500.0
2021020905002766,PLI,52,4,10,850.0,8500.0
2021020905002765,PLI,52,14,10,851.0,8510.0
2021020905002764,PLI,52,50,10,851.0,8510.0
2021020905002271,PLI,16,52,10,846.0,8460.0
2021020905002270,PLI,16,47,10,846.0,8460.0
2021020905002277,PLI,39,57,10,846.0,8460.0
2021020905002276,PLI,39,17,10,846.0,8460.0
2021020905002275,PLI,38,42,10,846.0,8460.0
2021020905002274,PLI,38,44,10,846.0,8460.0
2021020905002273,PLI,20,58,10,846.0,8460.0
2021020905002272,PLI,16,59,10,846.0,8460.0
2021020905002283,PLI,50,17,10,846.0,8460.0
2021020905002282,PLI,50,43,10,846.0,8460.0
2021020905002281,PLI,51,8,10,846.0,8460.0
2021020905002280,PLI,39,42,10,846.0,8460.0
2021020905002279,PLI,39,17,10,846.0,8460.0
2021020905002278,PLI,39,58,10,846.0,8460.0
2021020905002289,PLI,20,17,10,845.0,8450.0
2021020905002288,PLI,20,8,10,845.0,8450.0
2021020905002287,PLI,20,17,10,845.0,8450.0
2021020905002286,PLI,20,6,10,845.0,8450.0
2021020905002285,PLI,57,8,10,846.0,8460.0
2021020905002284,PLI,57,39,10,846.0,8460.0
2021020905002295,PLI,17,21,10,846.0,8460.0
2021020905002294,PLI,17,21,10,846.0,8460.0
2021020905002293,PLI,20,8,10,845.0,8450.0
2021020905002292,PLI,20,51,10,845.0,8450.0
2021020905002291,PLI,20,58,10,845.0,8450.0
2021020905002290,PLI,20,42,10,845.0,8450.0
2021020905002301,PLI,55,6,10,846.0,8460.0
2021020905002300,PLI,55,8,10,846.0,8460.0
2021020905002299,PLI,6,39,10,846.0,8460.0
2021020905002298,PLI,17,39,70,845.0,59150.0
2021020905002297,PLI,20,39,50,845.0,42250.0
2021020905002296,PLI,17,39,30,846.0,25380.0
2021020905002307,PLI,58,45,10,846.0,8460.0
2021020905002306,PLI,39,48,10,846.0,8460.0
2021020905002305,PLI,55,43,10,846.0,8460.0
2021020905002304,PLI,55,58,10,846.0,8460.0
2021020905002303,PLI,55,6,10,846.0,8460.0
2021020905002302,PLI,55,50,10,846.0,8460.0
2021020905002313,PLI,58,58,10,846.0,8460.0
2021020905002312,PLI,58,21,10,846.0,8460.0
2021020905002311,PLI,58,19,10,846.0,8460.0
2021020905002310,PLI,58,3,20,846.0,16920.0
2021020905002309,PLI,58,3,480,846.0,406080.0
2021020905002308,PLI,58,39,10,846.0,8460.0
2021020905002319,PLI,17,10,10,845.0,8450.0
2021020905002318,PLI,13,39,40,846.0,33840.0
2021020905002317,PLI,53,39,10,846.0,8460.0
2021020905002316,PLI,58,39,430,846.0,363780.0
2021020905002315,PLI,58,7,10,846.0,8460.0
2021020905002314,PLI,58,49,10,846.0,8460.0
2021020905002325,PLI,44,4,10,846.0,8460.0
2021020905002324,PLI,44,39,20,846.0,16920.0
2021020905002323,PLI,44,49,10,845.0,8450.0
2021020905002322,PLI,44,42,10,845.0,8450.0
2021020905002321,PLI,17,51,10,845.0,8450.0
